name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof
trckydoc;Tricky Doc (set 1);1987;Tecfri;YES;-;NO;-;-
tricktrp;Trick Trap (World?) [Graphics issues in the ending credits.];1987;Konami;YES;-;NO;-;-
triothep;Trio The Punch - Never Forget Me... (World);1989;Data East Corporation;YES;-;NO;-;-
triplep;Triple Punch (set 1);1982;KKI;YES;-;NO;-;-
tripool;Tri-Pool (Casino Tech);1981;Noma (Casino Tech license);YES;-;NO;-;-
trojan;Trojan (US set 1);1986;Capcom;YES;-;NO;-;-
trophyh;Trophy Hunting - Bear & Moose V1.0 [Hangs are normal, just wait it out.];2002;Sammy USA Corporation;YES;-;NO;-;-
trstar;Top Ranking Stars (Ver 2.1O 1993/05/21) (New Version);1993;Taito Corporation Japan;YES;-;NO;-;-
truxton;Truxton;1988;[Toaplan] Taito Corporation;YES;-;NO;-;-
truxton2;Truxton II;1992;Toaplan;YES;-;NO;-;-
trvmstr;Trivia Master (set 1);1985;Enerdyne Technologies Inc.;YES;-;NO;-;-
tsamurai;Samurai Nihon-Ichi (set 1);1985;Kaneko / Taito;YES;-;NO;-;-
tshingena;Takeda Shingen (Japan, Japanese);1988;Jaleco;NO;tshingen;YES;tshingen;-
ttmahjng;T.T Mahjong;1980;Taito;YES;-;NO;-;-
tturfu;Tough Turf (set 1, US, 8751 317-0099);1989;Sega / Sunsoft;NO;tturf;YES;tturf;-
tumblep;Tumble Pop (World);1991;Data East Corporation;YES;-;NO;-;-
turbofrcu;Turbo Force (US);1991;Video System Co.;NO;turbofrc;YES;turbofrc;-
turkhunt;Turkey Hunting USA V1.0;2001;Sammy USA Corporation;YES;-;NO;-;-
turtles;Turtles;1981;Konami (Stern license);YES;-;NO;-;-
turtship;Turtle Ship (North America);1988;Philko (Sharp Image license);YES;-;NO;-;-
tutankhm;Tutankham;1982;Konami;YES;-;NO;-;-
twinactn;Twin Action;1995;Afega;YES;-;NO;-;-
twinadv;Twin Adventure (World);1995;Barko Corp;YES;-;NO;-;-
twinbee;TwinBee (ROM version);1985;Konami;YES;-;NO;-;-
twinbrat;Twin Brats (set 1);1995;Elettronica Video-Games S.R.L.;YES;-;NO;-;-
twincobru;Twin Cobra (US);1987;Toaplan / Taito America Corporation (Romstar license);NO;twincobr;YES;twincobr;-
twineag2;Twin Eagle II - The Rescue Mission;1994;Seta;YES;-;NO;-;-
twineagl;Twin Eagle - Revenge Joe's Brother;1988;Seta (Taito license);YES;-;NO;-;-
twinfalc;Twin Falcons;1989;Philko (Poara Enterprises license);YES;-;NO;-;-
twinhawku;Twin Hawk (US);1989;Taito America Corporation;NO;twinhawk;YES;twinhawk;-
twinkle;Twinkle;1997;SemiCom;YES;-;NO;-;-
twinqix;Twin Qix (Ver 1.0A 1995/01/17) (Prototype) [Prototype];1995;Taito America Corporation;YES;-;NO;-;-
uballoon;Ultra Balloon;1996;SunA;YES;-;NO;-;-
ufosensi;Ufo Senshi Yohko Chan (MC-8123, 317-0064);1988;Sega;YES;-;NO;-;-
ultraman;Ultraman (Japan);1991;Banpresto / Bandai;YES;-;NO;-;-
ultrax;Ultra X Weapons / Ultra Keibitai;1995;Banpresto / Tsuburaya Productions;YES;-;NO;-;-
umanclub;Ultraman Club - Tatakae! Ultraman Kyoudai!!;1992;Banpresto / Tsuburaya Productions;YES;-;NO;-;-
unclepoo;Uncle Poo;1983;Diatec;YES;-;NO;-;-
uniwars;UniWar S;1980;Irem;YES;-;NO;-;-
unkpacg;unknown Pac-Man gambling game;199?;unknown;YES;-;NO;-;-
unsquad;U.N. Squadron (US);1989;Daipro / Capcom;YES;-;NO;-;-
uopoko;Puzzle Uo Poko (International, ver. 98/02/06);1999;Cave / Jaleco;YES;-;NO;-;-
upndown;Up'n Down (315-5030);1983;Sega;YES;-;NO;-;-
usclssic;U.S. Classic;1989;Seta;YES;-;NO;-;-
usg32;Super Duper Casino (California V3.2);1987;U.S. Games;YES;-;NO;-;-
usgames;Games V25.4X;1992;U.S. Games;YES;-;NO;-;-
utoukond;Ultra Toukon Densetsu (Japan);1993;Banpresto / Tsuburaya Productions;YES;-;NO;-;-
valkyrie;Valkyrie No Densetsu (Japan);1989;Namco;YES;-;NO;-;-
vandyke;Vandyke (Japan);1990;UPL;YES;nmk004;NO;-;-
vangrd2;Vanguard II;1984;SNK;YES;-;NO;-;-
vanvan;Van-Van Car;1983;Sanritsu;YES;-;NO;-;-
vaportra;Vapor Trail - Hyper Offence Formation (World revision 1);1989;Data East Corporation;YES;-;NO;-;-
varth;Varth - operation thunderstorm (920714 etc);1992;Capcom;YES;-;NO;-;-
vasara;Vasara;2000;Visco;YES;-;NO;-;-
vasara2;Vasara 2 (set 1);2001;Visco;YES;-;NO;-;-
vastar;Vastar (set 1);1983;Sesame Japan;YES;-;NO;-;-
vblokbrk;VS Block Breaker (Europe);1997;Kaneko / Mediaworks;YES;skns;NO;-;-
vendetta;Vendetta (World, 4 Players ver. T);1991;Konami;YES;-;NO;-;-
vhunt2;Vampire Hunter 2 - darkstalkers revenge (970929 Japan);1997;Capcom;YES;-;NO;-;-
victroad;Victory Road;1986;SNK;YES;-;NO;-;-
vigilanto;Vigilante (US);1988;Irem (Data East USA License);NO;vigilant;YES;vigilant;-
vimana;Vimana (World, set 1);1991;Toaplan;YES;-;NO;-;-
viofightu;Violence Fight (US);1989;Taito America Corporation;NO;viofight;YES;viofight;-
viostormu;Violent Storm (ver UAC);1993;Konami;NO;viostorm;YES;viostorm;-
vmetal;Varia Metal;1995;Excellent System;YES;-;NO;-;-
volfiedu;Volfied (US, revision 1);1989;Taito America Corporation;NO;volfied;YES;volfied;-
vsav2;Vampire Savior 2 - the lord of vampire (970913 Japan);1997;Capcom;YES;-;NO;-;-
vsavu;Vampire Savior - the lord of vampire (970519 USA);1997;Capcom;NO;vsav;YES;vsav;-
vsgongf;VS Gong Fight;1984;Kaneko;YES;-;NO;-;-
vulcan;Vulcan Venture (New);1988;Konami;YES;-;NO;-;-
vulgus;Vulgus (set 1);1984;Capcom;YES;-;NO;-;-
wallc;Wall Crash (set 1);1984;Midcoin;YES;-;NO;-;-
wanted;Wanted;1984;Sigma Enterprises Inc.;YES;-;NO;-;-
wardner;Wardner (World);1987;Toaplan / Taito Corporation Japan;YES;-;NO;-;-
warofbugu;War of the Bugs or Monsterous Manouvers in a Mushroom Maze (US);1981;Armenia;NO;warofbug;YES;warofbug;-
warpwarp;Warp & Warp;1981;Namco;YES;-;NO;-;-
warriorb;Warrior Blade - Rastan Saga Episode III (Japan);1991;Taito Corporation;YES;-;NO;-;-
watrball;Water Balls;1996;ABM;YES;-;NO;-;-
wb3;Wonder Boy III - Monster Lair (set 6, World, System 16B, 8751 317-0098);1988;Sega / Westone;YES;-;NO;-;-
wbmlvc;Wonder Boy in Monster Land (English, Virtual Console);2009;Sega;NO;wbml;YES;wbml;-
wboy;Wonder Boy (set 1, 315-5177);1986;Sega (Escape License);YES;-;NO;-;-
wc90;World Cup '90 (World);1989;Tecmo;YES;ym2608;NO;-;-
welltris;Welltris - Alexey Pajitnov's (World?, 2 players);1991;Video System Co.;YES;-;NO;-;-
wheelrun;Wheels Runner;19??;International Games;YES;-;NO;-;-
wiggie;Wiggie Waggie;1994;Promat;YES;-;NO;-;-
wildfang;Wild Fang / Tecmo Knight;1989;Tecmo;YES;-;NO;-;-
willowu;Willow (USA);1989;Capcom;NO;willow;YES;willow;-
wilytowr;Wily Tower;1984;Irem;YES;-;NO;-;-
wingforc;Wing Force (Japan, prototype);1993;Atlus;YES;-;NO;-;-
wiping;Wiping;1982;Nichibutsu;YES;-;NO;-;-
wits;Wit's (Japan);1989;Athena (Visco license);YES;-;NO;-;-
wiz;Wiz;1985;Seibu Kaihatsu Inc.;YES;-;NO;-;-
wizzquiz;Wizz Quiz (Konami version);1985;Zilec-Zenitone (Konami license);YES;-;NO;-;-
wldcourt;World Court (Japan);1988;Namco;YES;-;NO;-;-
wlstar;Wonder League Star - Sok-Magicball Fighting (Korea);1995;Mijin;YES;-;NO;-;-
wmatch;Water Match (315-5064);1984;Sega;YES;-;NO;-;-
wndrmomo;Wonder Momo;1987;Namco;YES;-;NO;-;-
wndrplnt;Wonder Planet (Japan);1987;Data East Corporation;YES;-;NO;-;-
wofch;Tenchi wo Kurau II - Sekiheki no Tatakai (CPS Changer, 921031 Japan);1992;Capcom;YES;-;NO;-;-
wofu;Warriors of Fate (921031 USA);1992;Capcom;NO;wof;YES;wof;-
wondl96;Wonder League '96 (Korea);1995;SemiCom;YES;-;NO;-;-
wondstck;Wonder Stick (set 1);????;Yun Sung;YES;-;NO;-;-
woodpeck;Woodpecker (set 1);1981;Amenip (Palcom Queen River);YES;-;NO;-;-
worldwar;World Wars (World?);1987;SNK;YES;-;NO;-;-
wownfant;WOW New Fantasia;2002;Comad;YES;-;NO;-;-
wrally;World Rally (Version 1.0, Checksum 0E56);1993;Gaelco;YES;-;NO;-;-
wrestwar;Wrestle War (set 3, World, 8751 317-0103);1988;Sega;YES;-;NO;-;-
wrofaero;War of Aero - Project MEIOU;1993;Yang Cheng;YES;-;NO;-;-
ws;World Stadium (Japan);1988;Namco;YES;-;NO;-;-
wschamp;Wing Shooting Championship V2.00;2001;Sammy USA Corporation;YES;-;NO;-;-
wwallyj;Wally wo Sagase! (rev B, Japan, FD1094 317-0197B);1992;Sega;YES;-;NO;-;-
wwfsstaru;WWF Superstars (US, newer);1989;Technos Japan;NO;wwfsstar;YES;wwfsstar;-
wwfwfestu;WWF WrestleFest (US);1991;Technos Japan (Tecmo License);NO;wwfwfest;YES;wwfwfest;-
wwjgtin;Wai Wai Jockey Gate-In!;1984;Jaleco / Casio;YES;-;NO;-;-
wyvernf0;Wyvern F-0;1985;Taito;YES;-;NO;-;-
xexex;Xexex (ver EAA);1991;Konami;YES;-;NO;-;-
xmcotau;X-Men - children of the atom (950105 USA);1995;Capcom;NO;xmcota;YES;xmcota;-
xmen;X-Men (4 Players ver UBB);1992;Konami;YES;-;NO;-;-
xmultipl;X Multiply (World, M81);1989;Irem;YES;-;NO;-;-
xmvsfu;X-Men vs Street Fighter (961023 USA);1996;Capcom;NO;xmvsf;YES;xmvsf;-
xorworld;Xor World (prototype);1990;Gaelco;YES;-;NO;-;-
xsleena;Xain'd Sleena (World);1986;Technos Japan (Taito license);YES;-;NO;-;-
xxmissio;XX Mission;1986;UPL;YES;-;NO;-;-
yamagchi;Go Go Mr. Yamaguchi / Yuke Yuke Yamaguchi-kun;1985;Kaneko / Taito;YES;-;NO;-;-
yamato;Yamato (US);1983;Sega;YES;-;NO;-;-
yesnoj;Yes/No Sinri Tokimeki Chart;1992;Taito Corporation;YES;-;NO;-;-
yiear;Yie Ar Kung-Fu (program code I);1985;Konami;YES;-;NO;-;-
youjyudn;Youjyuden (Japan);1986;Irem;YES;-;NO;-;-
yuyugogo;Yuuyu no Quiz de GO!GO! (Japan);1990;Taito Corporation;YES;-;NO;-;-
zaviga;Zaviga;1984;Data East Corporation;YES;-;NO;-;-
zeropnt;Zero Point (set 1);1998;Unico;YES;-;NO;-;-
zeropnt2;Zero Point 2;1999;Unico;YES;-;NO;-;-
zerowing;Zero Wing (2P set);1989;Toaplan;YES;-;NO;-;-
zerozone;Zero Zone;1993;Comad;YES;-;NO;-;-
zigzagb;Zig Zag (Galaxian hardware, set 1);1982;LAX;YES;-;NO;-;-
zingzip;Zing Zing Zip;1992;Allumer + Tecmo;YES;-;NO;-;-
zipzap;Zip & Zap [Imperfect GFXs, No Sound];1995;Barko Corp;YES;-;NO;-;-
zoar;Zoar [Sound issues..];1982;Data East USA;YES;-;NO;-;-
zodiack;Zodiack;1983;Orca (Esco Trading Co., Inc. license);YES;-;NO;-;-
zombraid;Zombie Raid (9/28/95, US);1995;American Sammy;YES;-;NO;-;-
zzyzzyxx;Zzyzzyxx (set 1);1982;Cinematronics + Advanced Microcomputer Systems;YES;-;NO;-;-
