name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
mjsister;Mahjong Sisters (Japan);1986;Toaplan;NO;-;YES;-;-
mjuraden;Mahjong Uranai Densetsu (Japan);1992;Nichibutsu/Yubis;NO;-;YES;-;-
mjyougo;Mahjong-yougo no Kisotairyoku (Japan);1989;Home Data;NO;-;YES;-;-
mjyuugi;Mahjong Yuugi (Japan set 1);1990;Visco;NO;-;YES;-;-
mjzoomin;Mahjong Channel Zoom In;1990;Jaleco;NO;-;YES;-;-
mk;Mortal Kombat (rev 5.0 T-Unit 03-19-93);1992;Midway;NO;-;YES;-;-
mk2;Mortal Kombat II (rev L3.1);1993;Midway;NO;-;YES;-;-
mk3;Mortal Kombat 3 (rev 2.1);1994;Midway;NO;-;YES;-;-
mkeibaou;Mahjong Keibaou (Japan);1993;Nichibutsu;NO;-;YES;-;-
mladyhtr;Mahjong THE LADY HUNTER (Japan 900509);1990;Nichibutsu;NO;-;YES;-;-
mmatrix;Mars Matrix: Hyper Solid Shooting (USA 000412);2000;Capcom, supported by Takumi;NO;-;YES;-;-
mmaulers;Monster Maulers (ver EAA);1993;Konami;NO;-;YES;-;-
mmaze;Marchen Maze (Japan);1988;Namco;NO;-;YES;-;-
mmehyou;Medal Mahjong Circuit no Mehyou [BET] (Japan);1992;Nichibutsu/Kawakusu;NO;-;YES;-;-
mmonkey;Minky Monkey;1982;Technos + Roller Tron;NO;-;YES;-;-
mmpanic;Monkey Mole Panic (USA);1992;Nakanihon + East Technology (Taito license);NO;-;YES;-;-
mnight;Mutant Night;1987;UPL (Kawakus license);NO;-;YES;-;-
mofflott;Maze of Flott (Japan);1989;Taito Corporation;NO;-;YES;-;-
moguchan;Moguchan;1982;Orca (Eastern Commerce Inc. license) (bootleg);NO;-;YES;-;-
mogura;Mogura Desse;1991;Konami;NO;-;YES;-;-
mole;Mole Attack;1982;Yachiyo Electronics, Ltd.;NO;-;YES;-;-
momoko;Momoko 120%;1986;Jaleco;NO;-;YES;-;-
monsterb;Monster Bash;1982;Sega;NO;-;YES;-;-
montecar;Monte Carlo;1979;Atari;NO;-;YES;-;-
monymony;Money Money;1983;Zaccaria;NO;-;YES;-;-
moo;Wild West C.O.W.-Boys of Moo Mesa (World version EA);1992;Konami;NO;-;YES;-;-
moonal2;Moon Alien Part 2;1980;Nichibutsu;NO;-;YES;-;-
mooncrst;Moon Cresta (Nichibutsu);1980;Nichibutsu;NO;-;YES;-;-
moonqsr;Moon Quasar;1980;Nichibutsu;NO;-;YES;-;-
moonwalk;Michael Jackson's Moonwalker (Set 1);1990;Sega;NO;-;YES;-;-
moonwar;Moonwar;1981;Stern;NO;-;YES;-;-
moremore;More More;1999;SemiCom / Exit;NO;-;YES;-;-
moremorp;More More Plus;1999;SemiCom / Exit;NO;-;YES;-;-
mosaic;Mosaic;1990;Space;NO;-;YES;-;-
mosyougi;Syougi No Tatsujin - Master of Syougi;1995;ADK / SNK;NO;neogeo;YES;-;-
motofren;Moto Frenzy;1992;Atari Games;NO;-;YES;-;-
motos;Motos;1985;Namco;NO;-;YES;-;-
mouja;Mouja (Japan);1996;Etona;NO;-;YES;-;-
mouser;Mouser;1983;UPL;NO;-;YES;-;-
mp_bio;Bio-Hazard Battle;1993;Sega;NO;megaplay;YES;-;-
mp_col3;Columns III;1993;Sega;NO;megaplay;YES;-;-
mp_gaxe2;Golden Axe II;1993;Sega;NO;megaplay;YES;-;-
mp_shnb3;Shinobi III;1993;Sega;NO;megaplay;YES;-;-
mp_soni2;Sonic The Hedgehog 2;1993;Sega;NO;megaplay;YES;-;-
mp_sonic;Sonic The Hedgehog;1993;Sega;NO;megaplay;YES;-;-
mp_sor2;Streets Of Rage II;1993;Sega;NO;megaplay;YES;-;-
mp_twc;Tecmo World Cup;1993;Sega;NO;megaplay;YES;-;-
mpang;Mighty! Pang (Euro 001010);2000;Mitchell (Capcom license);NO;-;YES;-;-
mpatrol;Moon Patrol;1982;Irem;NO;-;YES;-;-
mplanets;Mad Planets;1983;Gottlieb;NO;-;YES;-;-
mrdo;Mr. Do!;1982;Universal;NO;-;YES;-;-
mrdrillr;Mr Driller (DRI1-VER.A);1999;Namco;NO;-;YES;-;-
mrdrilr2;Mr Driller 2;2000;Namco;NO;-;YES;-;-
mrflea;The Amazing Adventures of Mr. F. Lea;1982;Pacific Novelty;NO;-;YES;-;-
mrgoemon;Mr. Goemon (Japan);1986;Konami;NO;-;YES;-;-
mrjong;Mr. Jong (Japan);1983;Kiwako;NO;-;YES;-;-
mrkougar;Mr. Kougar;1984;ATW;NO;-;YES;-;-
mrokumei;Mahjong Rokumeikan (Japan);1988;Home Data;NO;-;YES;-;-
mrsdyna;Mrs. Dynamite;1982;Universal;NO;-;YES;-;-
mrtnt;Mr. TNT;1983;Telko;NO;-;YES;-;-
mrviking;Mister Viking;1984;Sega;NO;-;YES;-;-
mscoutm;Mahjong Scout Man (Japan);1994;SPHINX/AV JAPAN;NO;-;YES;-;-
msgogo;Mouse Shooter GoGo;1995;Metro;NO;-;YES;-;-
msgundam;Mobile Suit Gundam;1993;Banpresto;NO;-;YES;-;-
msh;Marvel Super Heroes (Euro 951024);1995;Capcom;NO;-;YES;-;-
mshuttle;Moon Shuttle (US[Q]);1981;Nichibutsu;NO;-;YES;-;-
mshvsf;Marvel Super Heroes Vs. Street Fighter (USA 970827);1997;Capcom;NO;-;YES;-;-
msisaac;Metal Soldier Isaac II;1985;Taito Corporation;NO;-;YES;-;-
msjiken;Mahjong Satsujin Jiken (Japan 881017);1988;Nichibutsu;NO;-;YES;-;-
mslider;Monster Slider (Japan);1997;Visco / Datt Japan;NO;-;YES;-;-
mslug;Metal Slug - Super Vehicle-001;1996;Nazca;NO;neogeo;YES;-;-
mslug2;Metal Slug 2 - Super Vehicle-001-II;1998;SNK;NO;neogeo;YES;-;-
mslug3;Metal Slug 3;2000;SNK;NO;neogeo;YES;-;-
mslug4;Metal Slug 4;2002;Mega;NO;neogeo;YES;-;-
mslug5;Metal Slug 5;2003;SNK Playmore;NO;neogeo;YES;-;-
mslugx;Metal Slug X - Super Vehicle-001;1999;SNK;NO;neogeo;YES;-;-
mspacman;Ms. Pac-Man;1981;Midway;NO;-;YES;-;-
mspactwin;Ms. Pac-Man Twin (Argentina);1992;SUSILU;NO;-;YES;-;-
msword;Magic Sword - Heroic Fantasy (World 900725);1990;Capcom;NO;-;YES;-;-
mt_aftrb;MegaTech - Afterburner;1989;Sega;NO;megatech;YES;-;-
mt_astro;MegaTech - Astro Warrior;1989;Sega;NO;megatech;YES;-;-
mt_bbros;MegaTech - Bonanza Bros.;1989;Sega;NO;megatech;YES;-;-
mt_beast;MegaTech - Altered Beast;1989;Sega;NO;megatech;YES;-;-
mt_eswat;MegaTech - E-Swat;1989;Sega;NO;megatech;YES;-;-
mt_fshrk;MegaTech - Fire Shark;1989;Sega;NO;megatech;YES;-;-
mt_gaxe;MegaTech - Golden Axe;1989;Sega;NO;megatech;YES;-;-
mt_gaxe2;MegaTech - Golden Axe 2;1989;Sega;NO;megatech;YES;-;-
mt_ggolf;MegaTech - Great Golf;1989;Sega;NO;megatech;YES;-;-
mt_gng;MegaTech - Ghouls and Ghosts;1989;Capcom / Sega;NO;megatech;YES;-;-
mt_gsocr;MegaTech - Great Soccer;1989;Sega;NO;megatech;YES;-;-
mt_kcham;MegaTech - Kid Chameleon;1989;Sega;NO;megatech;YES;-;-
mt_lastb;MegaTech - Last Battle.;1989;Sega;NO;megatech;YES;-;-
mt_mwalk;MegaTech - Moonwalker;1989;Sega;NO;megatech;YES;-;-
mt_mystd;MegaTech - Mystic Defender;1989;Sega;NO;megatech;YES;-;-
mt_parlg;MegaTech - Parlour Games;1989;Sega;NO;megatech;YES;-;-
mt_revsh;MegaTech - The Revenge Of Shinobi;1989;Sega;NO;megatech;YES;-;-
mt_shar2;MegaTech - Space Harrier 2.;1989;Sega;NO;megatech;YES;-;-
mt_shnbi;MegaTech - Shinobi;1989;Sega;NO;megatech;YES;-;-
mt_smgp;MegaTech - Super Monaco Grand Prix;1990;Sega;NO;megatech;YES;-;-
mt_sonic;MegaTech - Sonic the Hedgehog;1989;Sega;NO;megatech;YES;-;-
mt_stbld;MegaTech - Super Thunder Blade;1989;Sega;NO;megatech;YES;-;-
mt_tetri;MegaTech - Tetris;1989;Sega;NO;megatech;YES;-;-
mt_tfor2;MegaTech - Thunder Force 2;1989;Sega;NO;megatech;YES;-;-
mt_tgolf;MegaTech - Arnold Palmer Tournament Golf;1989;Sega;NO;megatech;YES;-;-
mt_tlbba;MegaTech - Tommy Lasorda Baseball;1989;Sega;NO;megatech;YES;-;-
mt_wcsoc;MegaTech - World Cup Soccer;1989;Sega;NO;megatech;YES;-;-
mtlchamp;Martial Champion (Europe ver EAA);1993;Konami;NO;-;YES;-;-
mtrap;Mouse Trap (version 5);1981;Exidy;NO;-;YES;-;-
mtwins;Mega Twins (World 900619);1990;Capcom;NO;-;YES;-;-
mugsmash;Mug Smashers;1990?;Electronic Devices Italy / 3D Games England;NO;-;YES;-;-
multchmp;Multi Champ (World, ver. 2.5);1999;ESD;NO;-;YES;-;-
mustache;Mustache Boy;1987;[Seibu Kaihatsu] (March license);NO;-;YES;-;-
mustang;US AAF Mustang (Japan);1990;UPL;NO;-;YES;-;-
mutantf;Mutant Fighter (World Rev 4, EM-5);1992;Data East Corporation;NO;-;YES;-;-
mutnat;Mutation Nation;1992;SNK;NO;neogeo;YES;-;-
mvp;MVP;19??;Sega;NO;-;YES;-;-
mvsc;Marvel Vs. Capcom: Clash of Super Heroes (USA 980123);1998;Capcom;NO;-;YES;-;-
mwarr;Mighty Warriors;1993;Elettronica Video-Games S.R.L;NO;-;YES;-;-
mx5000;MX5000;1987;Konami;NO;-;YES;-;-
myangel;Kosodate Quiz My Angel (Japan);1996;Namco;NO;-;YES;-;-
myangel2;Kosodate Quiz My Angel 2 (Japan);1997;Namco;NO;-;YES;-;-
myangel3;Kosodate Quiz My Angel 3 (KQT1-VER.A);1998;Namco;NO;-;YES;-;-
myfairld;Virtual Mahjong 2 - My Fair Lady;1998;Micronet;NO;stvbios;YES;-;-
myhero;My Hero (US);1985;Sega;NO;-;YES;-;-
mysticm;Mystic Marathon;1983;Williams;NO;-;YES;-;-
mysticri;Mystic Riders (World);1992;Irem;NO;-;YES;-;-
mystston;Mysterious Stones - Dr. John's Adventure;1984;Technos;NO;-;YES;-;-
mystwarr;Mystic Warriors (Europe ver EAA);1993;Konami;NO;-;YES;-;-
nam1975;NAM-1975;1990;SNK;NO;neogeo;YES;-;-
nametune;Name That Tune;1986;Bally/Sente;NO;-;YES;-;-
naname;Naname de Magic! (Japan);1994;Atlus;NO;-;YES;-;-
narc;Narc (rev 7.00);1988;Williams;NO;-;YES;-;-
nastar;Nastar (World);1988;Taito Corporation Japan;NO;-;YES;-;-
natodef;NATO Defense;1982;Pacific Novelty;NO;-;YES;-;-
naughtyb;Naughty Boy;1982;Jaleco;NO;-;YES;-;-
navalone;Navarone;1980;Namco;NO;-;YES;-;-
nbahangt;NBA Hangtime (rev L1.1 04-16-96);1996;Midway;NO;-;YES;-;-
nbajam;NBA Jam (rev 3.01 04-07-93);1993;Midway;NO;-;YES;-;-
nbajamex;NBA Jam Extreme;1996;Acclaim;NO;acpsx;YES;-;-
nbbatman;Ninja Baseball Batman (US);1993;Irem America;NO;-;YES;-;-
ncombat;Ninja Combat;1990;Alpha Denshi Co.;NO;neogeo;YES;-;-
ncommand;Ninja Commando;1992;Alpha Denshi Co.;NO;neogeo;YES;-;-
ncv1;Namco Classics Collection Vol.1;1995;Namco;NO;-;YES;-;-
ncv2;Namco Classics Collection Vol.2;1996;Namco;NO;-;YES;-;-
nebulray;Nebulas Ray (World);1994;Namco;NO;-;YES;-;-
neckneck;Neck-n-Neck (v1.2);1992;Bundra Games/Incredible Technologies;NO;-;YES;-;-
nekkyoku;Rettou Juudan Nekkyoku Janshi - Higashi Nippon Hen (Japan);1988;Video System Co.;NO;-;YES;-;-
nemesis;Nemesis;1985;Konami;NO;-;YES;-;-
nemo;Nemo (World 901130);1990;Capcom;NO;-;YES;-;-
neobattl;SD Gundam Neo Battling (Japan);1992;Banpresto / Sotsu Agency. Sunrise;NO;-;YES;-;-
neobombe;Neo Bomberman;1997;Hudson;NO;neogeo;YES;-;-
neocup98;Neo-Geo Cup '98 - The Road to the Victory;1998;SNK;NO;neogeo;YES;-;-
neodrift;Neo Drift Out - New Technology;1996;Visco;NO;neogeo;YES;-;-
neogeo;Neo-Geo;1990;SNK;NO;-;YES;-;-
neomrdo;Neo Mr. Do!;1996;Visco;NO;neogeo;YES;-;-
nettoqc;Nettoh Quiz Champion (Japan);1995;Nakanihon;NO;-;YES;-;-
netwars;Net Wars;1983;Orca (Esco Trading Co license);NO;-;YES;-;-
newfant;New Fantasia;1995;Comad and New Japan System;NO;-;YES;-;-
news;News;1993;Poby / Virus;NO;-;YES;-;-
newsin7;New Sinbad 7;1983;ATW USA, Inc.;NO;-;YES;-;-
ngpgal;Nekketsu Grand-Prix Gal (Japan);1991;Nichibutsu;NO;-;YES;-;-
nibbler;Nibbler (set 1);1982;Rock-ola;NO;-;YES;-;-
nightstr;Night Striker (US);1989;Taito America Corporation;NO;-;YES;-;-
ninclown;Ninja Clowns (08-27-91);1991;Strata/Incredible Technologies;NO;-;YES;-;-
ninjak;The Ninja Kids (World);1990;Taito Corporation Japan;NO;-;YES;-;-
ninjakd2;Ninja-Kid II (set 1);1987;UPL;NO;-;YES;-;-
ninjakun;Ninjakun Majou no Bouken;1984;[UPL] (Taito license);NO;-;YES;-;-
ninjamas;Ninja Master's - Haoh-ninpo-cho;1996;ADK / SNK;NO;neogeo;YES;-;-
ninjaw;The Ninja Warriors (World);1987;Taito Corporation Japan;NO;-;YES;-;-
ninjemak;Ninja Emaki (US);1986;Nichibutsu;NO;-;YES;-;-
nitd;Nightmare in the Dark;2000;Eleven / Gavaking;NO;neogeo;YES;-;-
nitedrvr;Night Driver;1976;Atari;NO;-;YES;-;-
nitrobal;Nitro Ball (US);1992;Data East Corporation;NO;-;YES;-;-
niyanpai;Niyanpai (Japan);1996;Nichibutsu;NO;-;YES;-;-
nmouse;Naughty Mouse (set 1);1981;Amenip (Palcom Queen River);NO;-;YES;-;-
nmsengen;Nekketsu Mahjong Sengen! AFTER 5 (Japan);1991;Video System Co.;NO;-;YES;-;-
noboranb;Noboranka (Japan);1986;bootleg;NO;-;YES;-;-
nomnlnd;No Man's Land;1980;Universal;NO;-;YES;-;-
nost;Nostradamus;1993;Face;NO;-;YES;-;-
nouryoku;Nouryoku Koujou Iinkai;1995;Tecmo;NO;-;YES;-;-
nova2001;Nova 2001 (Japan);1983;UPL;NO;-;YES;-;-
nrallyx;New Rally X;1981;Namco;NO;-;YES;-;rallyx
nslasher;Night Slashers (Korea Rev 1.3);1994;Data East Corporation;NO;-;YES;-;-
nspirit;Ninja Spirit;1988;Irem;NO;-;YES;-;-
nss;Nintendo Super System - BIOS;199?;Nintendo;NO;-;YES;-;-
nss_actr;Nintendo Super System - Act Raiser;1992;Enix;NO;nss;YES;-;-
nss_adam;Nintendo Super System - The Addams Family;1992;Ocean;NO;nss;YES;-;-
nss_aten;Nintendo Super System - David Crane's Amazing Tennis;1992;Absolute Entertainment Inc.;NO;nss;YES;-;-
nss_con3;Nintendo Super System - Contra 3 - The Alien Wars;1992;Konami;NO;nss;YES;-;-
nss_fzer;Nintendo Super System - F-Zero;199?;Nintendo;NO;nss;YES;-;-
nss_lwep;Nintendo Super System - Lethal Weapon;1992;Ocean;NO;nss;YES;-;-
nss_ncaa;Nintendo Super System - NCAA Basketball;1992;Sculptured Software Inc.;NO;nss;YES;-;-
nss_rob3;Nintendo Super System - Robocop 3;1992;Ocean;NO;nss;YES;-;-
nss_skin;Nintendo Super System - Skins Game;1992;Irem;NO;nss;YES;-;-
nss_smw;Nintendo Super System - Super Mario World;199?;Nintendo;NO;nss;YES;-;-
nss_ssoc;Nintendo Super System - Super Soccer;1992;Human Inc.;NO;nss;YES;-;-
nss_sten;Nintendo Super System - Super Tennis;199?;Nintendo;NO;nss;YES;-;-
nstocker;Night Stocker;1986;Bally/Sente;NO;-;YES;-;-
ntopstar;Mahjong Nerae! Top Star (Japan);1990;Nichibutsu;NO;-;YES;-;-
numanath;Numan Athletics (World);1993;Namco;NO;-;YES;-;-
nunchaku;Nunchackun;1985;Taito;NO;-;YES;-;-
nwarr;Night Warriors: Darkstalkers' Revenge (USA 950406);1995;Capcom;NO;-;YES;-;-
nycaptor;N.Y. Captor;1985;Taito;NO;-;YES;-;-
nyny;New York New York;1980;Sigma Enterprises Inc.;NO;-;YES;-;-
offroad;Ironman Stewart's Super Off-Road;1989;Leland Corp.;NO;-;YES;-;-
offroadc;Off Road Challenge;1997;Midway;NO;-;YES;-;-
offroadt;Ironman Stewart's Super Off-Road Track Pack;1989;Leland Corp.;NO;-;YES;-;-
offtwall;Off the Wall (2-3-player upright);1991;Atari Games;NO;-;YES;-;-
ohmygod;Oh My God! (Japan);1993;Atlus;NO;-;YES;-;-
oisipuzl;Oishii Puzzle Ha Irimasenka;1993;Sunsoft + Atlus;NO;-;YES;-;-
ojanko2;Ojanko Yakata 2bankan (Japan);1987;V-System Co.;NO;-;YES;-;-
ojankoc;Ojanko Club (Japan);1986;V-System Co.;NO;-;YES;-;-
ojankohs;Ojanko High School (Japan);1988;V-System Co.;NO;-;YES;-;-
ojankoy;Ojanko Yakata (Japan);1986;V-System Co.;NO;-;YES;-;-
ojousan;Ojousan (Japan 871204);1987;Nichibutsu;NO;-;YES;-;-
olds;Oriental Legend Special - Xi You Shi E Zhuan Super (ver. 101, Korean Board);1998;IGS;NO;pgm;YES;-;-
olibochu;Oli-Boo-Chu;1981;Irem + GDI;NO;-;YES;-;-
omegaf;Omega Fighter;1989;UPL;NO;-;YES;-;-
omegrace;Omega Race;1981;Midway;NO;-;YES;-;-
oneshot;One Shot One Kill;199?;<unknown>;NO;-;YES;-;-
onna34ro;Onna Sansirou - Typhoon Gal;1985;Taito;NO;-;YES;-;-
ooparts;OOPArts (Japan, Prototype);1992;Sega / Success;NO;-;YES;-;-
opaopa;Opa Opa (MC-8123, 317-0042);1987;Sega;NO;-;YES;-;-
opengolf;Konami's Open Golf Championship (ver EAD);1994;Konami;NO;konamigx;YES;-;-
openice;2 On 2 Open Ice Challenge (rev 1.21);1995;Midway;NO;-;YES;-;-
opwolf;Operation Wolf (US);1987;Taito America Corporation;NO;-;YES;-;-
opwolf3;Operation Wolf 3 (World);1994;Taito Corporation Japan;NO;-;YES;-;-
orangec;Orange Club - Maruhi Kagai Jugyou (Japan 880213);1988;Daiichi Denshi;NO;-;YES;-;-
orbit;Orbit;1978;Atari;NO;-;YES;-;-
orbitron;Orbitron;1982;Signatron USA;NO;-;YES;-;-
ordyne;Ordyne (Japan);1988;Namco;NO;-;YES;-;-
orlegend;Oriental Legend - Xi Yo Gi Shi Re Zuang (ver. 126);1997;IGS;NO;pgm;YES;-;-
orunners;Outrunners (US);1992;Sega;NO;-;YES;-;-
oscar;Psycho-Nics Oscar (US);1988;Data East USA;NO;-;YES;-;-
osman;Osman (World);1996;Mitchell;NO;-;YES;-;-
otatidai;Disco Mahjong Otachidai no Okite (Japan);1995;SPHINX;NO;-;YES;-;-
othellos;Othello Shiyouyo;1998;Success;NO;stvbios;YES;-;-
othldrby;Othello Derby (Japan);1995;Sunwise;NO;-;YES;-;-
othunder;Operation Thunderbolt (World);1988;Taito Corporation Japan;NO;-;YES;-;-
otonano;Otona no Mahjong (Japan 880628);1988;Apple;NO;-;YES;-;-
otwalls;Off the Wall (Sente);1984;Bally/Sente;NO;-;YES;-;-
outfxies;Outfoxies;1994;Namco;NO;-;YES;-;-
outrun;Out Run (set 1);1986;Sega;NO;-;YES;-;-
outzone;Out Zone (set 1);1990;Toaplan;NO;-;YES;-;-
overdriv;Over Drive;1990;Konami;NO;-;YES;-;-
overtop;Over Top;1996;ADK;NO;neogeo;YES;-;-
ozmawars;Ozma Wars (set 1);1979;SNK;NO;-;YES;-;invaders
ozon1;Ozon I;1983;Proma;NO;-;YES;-;-
p47;P-47 - The Phantom Fighter (World);1988;Jaleco;NO;-;YES;-;-
p47aces;P-47 Aces;1995;Jaleco;NO;-;YES;-;-
pacapp;Paca Paca Passion (PPP1-VERA);1999;Produce/Namco;NO;-;YES;-;-
pachiten;Medal Mahjong Pachi-Slot Tengoku [BET] (Japan);1993;Nichibutsu/MIKI SYOUJI/AV JAPAN;NO;-;YES;-;-
packbang;Pack'n Bang Bang (prototype);1994;Kaneko;NO;-;YES;-;-
pacland;Pac-Land (set 1);1984;Namco;NO;-;YES;-;-
pacmania;Pac-Mania;1987;Namco;NO;-;YES;-;-
pacnpal;Pac & Pal;1983;Namco;NO;-;YES;-;-
pacplus;Pac-Man Plus;1982;[Namco] (Midway license);NO;-;YES;-;-
paddlema;Paddle Mania;1988;SNK;NO;-;YES;-;-
pairs;Pairs (V1.2, 09-30-94);1994;Strata/Incredible Technologies;NO;-;YES;-;-
pairsten;Pairs (System Ten) (Japan 890826);1989;System Ten;NO;-;YES;-;-
palamed;Palamedes (Japan);1990;Taito Corporation;NO;-;YES;-;-
pandoras;Pandora's Palace;1984;Konami/Interlogic;NO;-;YES;-;-
pang;Pang (World);1989;Mitchell;NO;-;YES;-;-
pang3;Pang! 3 (Euro 950511);1995;Mitchell;NO;-;YES;-;-
pangpoms;Pang Poms;1992;Metro;NO;-;YES;-;-
panic;Space Panic (version E);1980;Universal;NO;-;YES;-;-
panicbom;Panic Bomber;1994;Eighting / Hudson;NO;neogeo;YES;-;-
panicstr;Panic Street (Japan);1999;Kaneko;NO;skns;YES;-;-
paperboy;Paperboy (rev 3);1984;Atari Games;NO;-;YES;-;-
paradise;Paradise;1994+;Yun Sung;NO;-;YES;-;-
parodius;Parodius DA! (World);1990;Konami;NO;-;YES;-;-
pass;Pass;1992;Oksan;NO;-;YES;-;-
passsht;Passing Shot (2 Players);1988;Sega;NO;-;YES;-;-
pastelgl;Pastel Gal (Japan 851224);1985;Nichibutsu;NO;-;YES;-;-
patimono;Mahjong Pachinko Monogatari (Japan);1992;Nichibutsu;NO;-;YES;-;-
pbaction;Pinball Action (set 1);1985;Tehkan;NO;-;YES;-;-
pballoon;Pioneer Balloon;1982;SNK;NO;-;YES;-;-
pbancho;Gyakuten!! Puzzle Bancho (Japan);1996;Fuuki;NO;-;YES;-;-
pbillian;Prebillian;1986;Taito;NO;-;YES;-;-
pbillrd;Perfect Billiard;1987;Nihon System;NO;-;YES;-;-
pblbeach;Pebble Beach - The Great Shot;1995;TandE Soft;NO;stvbios;YES;-;-
pbobbl2n;Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo);1999;Taito (SNK license);NO;neogeo;YES;-;-
pbobble;Puzzle Bobble (Japan, B-System);1994;Taito Corporation;NO;-;YES;-;-
pbobble2;Puzzle Bobble 2 (World);1995;Taito Corporation Japan;NO;-;YES;-;-
pbobble3;Puzzle Bobble 3 (World);1996;Taito Corporation;NO;-;YES;-;-
pbobble4;Puzzle Bobble 4 (World);1997;Taito Corporation;NO;-;YES;-;-
pbobblen;Puzzle Bobble / Bust-A-Move (Neo-Geo) (set 1);1994;Taito;NO;neogeo;YES;-;-
pc_1942;PlayChoice-10 - 1942;1987;Capcom;NO;playch10;YES;-;-
pc_bball;PlayChoice-10 - Baseball;1984;Nintendo of America;NO;playch10;YES;-;-
pc_bfght;PlayChoice-10 - Balloon Fight;1984;Nintendo;NO;playch10;YES;-;-
pc_bstar;PlayChoice-10 - Baseball Stars;1989;SNK (Nintendo of America license);NO;playch10;YES;-;-
pc_cntra;PlayChoice-10 - Contra;1988;Konami (Nintendo of America license);NO;playch10;YES;-;-
pc_cshwk;PlayChoice-10 - Captain Sky Hawk;1989;Rare (Nintendo of America license);NO;playch10;YES;-;-
pc_cvnia;PlayChoice-10 - Castlevania;1987;Konami (Nintendo of America license);NO;playch10;YES;-;-
pc_dbldr;PlayChoice-10 - Double Dribble;1987;Konami (Nintendo of America license);NO;playch10;YES;-;-
pc_ddrgn;PlayChoice-10 - Double Dragon;1988;Technos;NO;playch10;YES;-;-
pc_drmro;PlayChoice-10 - Dr. Mario;1990;Nintendo;NO;playch10;YES;-;-
pc_duckh;PlayChoice-10 - Duck Hunt;1984;Nintendo;NO;playch10;YES;-;-
pc_ebike;PlayChoice-10 - Excite Bike;1984;Nintendo;NO;playch10;YES;-;-
pc_ftqst;PlayChoice-10 - Uncle Fester's Quest - The Addams Family;1989;Sunsoft (Nintendo of America license);NO;playch10;YES;-;-
pc_gntlt;PlayChoice-10 - Gauntlet;1985;Atari/Tengen (Nintendo of America license);NO;playch10;YES;-;-
pc_golf;PlayChoice-10 - Golf;1984;Nintendo;NO;playch10;YES;-;-
pc_goons;PlayChoice-10 - The Goonies;1986;Konami;NO;playch10;YES;-;-
pc_grdus;PlayChoice-10 - Gradius;1986;Konami;NO;playch10;YES;-;-
pc_hgaly;PlayChoice-10 - Hogan's Alley;1984;Nintendo;NO;playch10;YES;-;-
pc_kngfu;PlayChoice-10 - Kung Fu;1984;Irem (Nintendo license);NO;playch10;YES;-;-
pc_mario;PlayChoice-10 - Mario Bros.;1983;Nintendo;NO;playch10;YES;-;-
pc_miket;PlayChoice-10 - Mike Tyson's Punchout;1987;Nintendo;NO;playch10;YES;-;-
pc_mman3;PlayChoice-10 - Mega Man 3;1990;Capcom USA (Nintendo of America license);NO;playch10;YES;-;-
pc_moglf;PlayChoice-10 - Mario's Open Golf;1991;Nintendo;NO;playch10;YES;-;-
pc_mtoid;PlayChoice-10 - Metroid;1986;Nintendo;NO;playch10;YES;-;-
pc_ngai2;PlayChoice-10 - Ninja Gaiden 2;1990;Tecmo (Nintendo of America license);NO;playch10;YES;-;-
pc_ngai3;PlayChoice-10 - Ninja Gaiden 3;1991;Tecmo (Nintendo of America license);NO;playch10;YES;-;-
pc_ngaid;PlayChoice-10 - Ninja Gaiden;1989;Tecmo (Nintendo of America license);NO;playch10;YES;-;-
pc_pinbt;PlayChoice-10 - PinBot;1988;Rare (Nintendo of America license);NO;playch10;YES;-;-
pc_pwbld;PlayChoice-10 - Power Blade;1991;Taito (Nintendo of America license);NO;playch10;YES;-;-
pc_pwrst;PlayChoice-10 - Pro Wrestling;1986;Nintendo;NO;playch10;YES;-;-
pc_radr2;PlayChoice-10 - Rad Racer II;1990;Square (Nintendo of America license);NO;playch10;YES;-;-
pc_radrc;PlayChoice-10 - Rad Racer;1987;Square;NO;playch10;YES;-;-
pc_rcpam;PlayChoice-10 - RC Pro Am;1987;Rare;NO;playch10;YES;-;-
pc_rkats;PlayChoice-10 - Rockin' Kats;1991;Atlus (Nintendo of America license);NO;playch10;YES;-;-
pc_rnatk;PlayChoice-10 - Rush N' Attack;1987;Konami (Nintendo of America license);NO;playch10;YES;-;-
pc_rrngr;PlayChoice-10 - Chip'n Dale - Rescue Rangers;1987;Capcom USA (Nintendo of America license);NO;playch10;YES;-;-
pc_rygar;PlayChoice-10 - Rygar;1987;Tecmo (Nintendo of America license);NO;playch10;YES;-;-
pc_sjetm;PlayChoice-10 - Solar Jetman;1990;Rare;NO;playch10;YES;-;-
pc_smb;PlayChoice-10 - Super Mario Bros.;1985;Nintendo;NO;playch10;YES;-;-
pc_smb2;PlayChoice-10 - Super Mario Bros. 2;1988;Nintendo;NO;playch10;YES;-;-
pc_smb3;PlayChoice-10 - Super Mario Bros. 3;1988;Nintendo;NO;playch10;YES;-;-
pc_suprc;PlayChoice-10 - Super C;1990;Konami (Nintendo of America license);NO;playch10;YES;-;-
