name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
youma;"Youma Ninpou Chou (Japan)";1986;"Nichibutsu";NO;ninjemak;YES;ninjemak;-
legion;"Legion (ver 2.03)";1987;"Nichibutsu";YES;-;NO;-;-
legiono;"Legion (ver 1.05)";1987;"Nichibutsu";NO;legion;YES;legion;-
terraf;"Terra Force";1987;"Nichibutsu";YES;-;NO;-;-
terrafu;"Terra Force (US)";1987;"Nichibutsu USA";NO;terraf;YES;terraf;-
kodure;"Kodure Ookami (Japan)";1987;"Nichibutsu";YES;-;NO;-;-
armedf;"Armed Formation";1988;"Nichibutsu";YES;-;NO;-;-
cclimbr2;"Crazy Climber 2 (Japan)";1988;"Nichibutsu";YES;-;NO;-;-
cclmbr2a;"Crazy Climber 2 (Japan Harder)";1988;"Nichibutsu";NO;cclimbr2;YES;cclimbr2;-
bigfghtr;"Tatakae! Big Fighter";1989;"Nichibutsu";YES;-;NO;-;-
hyhoo;"Taisen Quiz HYHOO (Japan)";1987;"Nichibutsu";YES;-;NO;-;-
hyhoo2;"Taisen Quiz HYHOO 2 (Japan)";1987;"Nichibutsu";YES;-;NO;-;-
pastelg;"Pastel Gal (Japan 851224)";1985;"Nichibutsu";YES;-;NO;-;-
crystalg;"Crystal Gal (Japan 860512)";1986;"Nichibutsu";YES;-;NO;-;-
crystal2;"Crystal Gal 2 (Japan 860620)";1986;"Nichibutsu";YES;-;NO;-;-
nightlov;"Night Love (Japan 860705)";1986;"Central Denshi";YES;-;NO;-;-
citylove;"City Love (Japan 860908)";1986;"Nichibutsu";YES;-;NO;-;-
mcitylov;"City Love [BET] (Japan 860904)";1986;"Nichibutsu";NO;citylove;YES;citylove;-
apparel;"Apparel Night (Japan 860929)";1986;"Central Denshi";YES;-;NO;-;-
secolove;"Second Love (Japan 861201)";1986;"Nichibutsu";YES;-;NO;-;-
housemnq;"House Mannequin (Japan 870217)";1987;"Nichibutsu";YES;-;NO;-;-
housemn2;"House Mannequin Roppongi Live hen (Japan 870418)";1987;"Nichibutsu";YES;-;NO;-;-
livegal;"Live Gal (Japan 870530)";1987;"Central Denshi";YES;-;NO;-;-
seiha;"Seiha (Japan 870725)";1987;"Nichibutsu";YES;-;NO;-;-
seiham;"Seiha [BET] (Japan 870723)";1987;"Nichibutsu";NO;seiha;YES;seiha;-
bijokkoy;"Bijokko Yume Monogatari (Japan 870925)";1987;"Nichibutsu";YES;-;NO;-;-
iemoto;"Iemoto (Japan 871020)";1987;"Nichibutsu";YES;-;NO;-;-
iemotom;"Iemoto [BET] (Japan 871118)";1987;"Nichibutsu";NO;iemoto;YES;iemoto;-
ryuuha;"Ryuuha [BET] (Japan 871027)";1987;"Central Denshi";NO;iemoto;YES;iemoto;-
ojousan;"Ojousan (Japan 871204)";1987;"Nichibutsu";YES;-;NO;-;-
ojousanm;"Ojousan [BET] (Japan 870108)";1987;"Nichibutsu";NO;ojousan;YES;ojousan;-
bijokkog;"Bijokko Gakuen (Japan 880116)";1988;"Nichibutsu";YES;-;NO;-;-
orangec;"Orange Club - Maruhi Kagai Jugyou (Japan 880213)";1988;"Daiichi Denshi";YES;-;NO;-;-
orangeci;"Orange Club - Maru-hi Ippatsu Kaihou [BET] (Japan 880221)";1988;"Daiichi Denshi";NO;orangec;YES;orangec;-
vipclub;"Vip Club - Maru-hi Ippatsu Kaihou [BET] (Japan 880310)";1988;"Daiichi Denshi";NO;orangec;YES;orangec;-
korinai;"Mahjong-zukino Korinai Menmen (Japan 880425)";1988;"Nichibutsu";YES;-;NO;-;-
korinaim;"Mahjong-zukino Korinai Menmen [BET] (Japan 880920)";1988;"Nichibutsu";NO;korinai;YES;korinai;-
kaguya;"Mahjong Kaguyahime [BET] (Japan 880521)";1988;"MIKI SYOUJI";YES;-;NO;-;-
kaguya2;"Mahjong Kaguyahime Sono2 [BET] (Japan 890829)";1989;"MIKI SYOUJI";YES;-;NO;-;-
kaguya2f;"Mahjong Kaguyahime Sono2 Fukkokuban [BET] (Japan 010808)";1989;"MIKI SYOUJI";NO;kaguya2;YES;kaguya2;-
otonano;"Otona no Mahjong (Japan 880628)";1988;"Apple";YES;-;NO;-;-
kanatuen;"Kanatsuen no Onna [BET] (Japan 880905)";1988;"Panac";YES;-;NO;-;-
kyuhito;"Kyukyoku no Hito [BET] (Japan 880824)";1988;"ROLLER TRON";NO;kanatuen;YES;kanatuen;-
mjsikaku;"Mahjong Shikaku (Japan 880908)";1988;"Nichibutsu";YES;-;NO;-;-
mjsikakb;"Mahjong Shikaku (Japan 880722)";1988;"Nichibutsu";NO;mjsikaku;YES;mjsikaku;-
mjsikakc;"Mahjong Shikaku (Japan 880806)";1988;"Nichibutsu";NO;mjsikaku;YES;mjsikaku;-
mjsikakd;"Mahjong Shikaku (Japan 880802)";1988;"Nichibutsu";NO;mjsikaku;YES;mjsikaku;-
mmsikaku;"Mahjong Shikaku [BET] (Japan 880929)";1988;"Nichibutsu";NO;mjsikaku;YES;mjsikaku;-
mjcamera;"Mahjong Camera Kozou (set 1) (Japan 881109)";1988;"MIKI SYOUJI";YES;-;NO;-;-
mmcamera;"Mahjong Camera Kozou [BET] (Japan 890509)";1989;"MIKI SYOUJI";NO;mjcamerb;YES;mjcamerb;-
msjiken;"Mahjong Satsujin Jiken (Japan 881017)";1988;"Nichibutsu";YES;-;NO;-;-
hanamomo;"Mahjong Hana no Momoko gumi (Japan 881201)";1988;"Nichibutsu";YES;-;NO;-;-
hanamomb;"Mahjong Hana no Momoko gumi (Japan 881125)";1988;"Nichibutsu";NO;hanamomo;YES;hanamomo;-
telmahjn;"Telephone Mahjong (Japan 890111)";1988;"Nichibutsu";YES;-;NO;-;-
taiwanmb;"Taiwan Mahjong [BET] (Japan 881208)";1988;"MIKI SYOUJI";YES;-;NO;-;-
gionbana;"Gionbana (Japan 890120)";1989;"Nichibutsu";YES;-;NO;-;-
idhimitu;"Idol no Himitsu [BET] (Japan 890304)";1989;"Digital Soft";YES;-;NO;-;-
mgion;"Gionbana [BET] (Japan 890207)";1989;"Nichibutsu";YES;-;NO;-;-
mjcamerb;"Mahjong Camera Kozou (set 2) (Japan 881109)";1989;"MIKI SYOUJI";YES;-;NO;-;-
omotesnd;"Omotesandou (Japan 890215)";1989;"ANIME TEC";YES;-;NO;-;-
abunai;"Abunai Houkago - Mou Matenai (Japan 890325)";1989;"GREEN SOFT";YES;-;NO;-;-
mjfocus;"Mahjong Focus (Japan 890313)";1989;"Nichibutsu";YES;-;NO;-;-
mjfocusm;"Mahjong Focus [BET] (Japan 890510)";1989;"Nichibutsu";NO;mjfocus;YES;mjfocus;-
peepshow;"Nozokimeguri Mahjong Peep Show (Japan 890404)";1989;"AC";NO;mjfocus;YES;mjfocus;-
scandal;"Scandal Mahjong (Japan 890213)";1989;"Nichibutsu";YES;-;NO;-;-
scandalm;"Scandal Mahjong [BET] (Japan 890217)";1989;"Nichibutsu";NO;scandal;YES;scandal;-
mgmen89;"Mahjong G-MEN'89 (Japan 890425)";1989;"Nichibutsu";YES;-;NO;-;-
mjnanpas;"Mahjong Nanpa Story (Japan 890713)";1989;"BROOKS";YES;-;NO;-;-
mjnanpaa;"Mahjong Nanpa Story (Japan 890712)";1989;"BROOKS";NO;mjnanpas;YES;mjnanpas;-
mjnanpau;"Mahjong Nanpa Story (Ura) (Japan 890805)";1989;"BROOKS";NO;mjnanpas;YES;mjnanpas;-
pairsnb;"Pairs (Nichibutsu) (Japan 890822)";1989;"Nichibutsu";YES;-;NO;-;-
pairsten;"Pairs (System Ten) (Japan 890826)";1989;"System Ten";NO;pairsnb;YES;pairsnb;-
bananadr;"Mahjong Banana Dream [BET] (Japan 891124)";1989;"Digital Soft";YES;-;NO;-;-
mladyhtr;"Mahjong THE LADY HUNTER (Japan 900509)";1990;"Nichibutsu";YES;-;NO;-;-
chinmoku;"Mahjong Chinmoku no Hentai (Japan 900511)";1990;"Nichibutsu";YES;-;NO;-;-
maiko;"Maikobana (Japan 900802)";1990;"Nichibutsu";YES;-;NO;-;-
mmaiko;"Maikobana [BET] (Japan 900911)";1990;"Nichibutsu";YES;-;NO;-;-
club90s;"Mahjong CLUB 90's (set 1) (Japan 900919)";1990;"Nichibutsu";YES;-;NO;-;-
club90sa;"Mahjong CLUB 90's (set 2) (Japan 900919)";1990;"Nichibutsu";NO;club90s;YES;club90s;-
lovehous;"Mahjong Love House [BET] (Japan 901024)";1990;"Nichibutsu";NO;club90s;YES;club90s;-
hanaoji;"Hana to Ojisan [BET] (Japan 911209)";1991;"Nichibutsu";YES;-;NO;-;-
pstadium;"Mahjong Panic Stadium (Japan)";1990;"Nichibutsu";YES;-;NO;-;-
triplew1;"Mahjong Triple Wars (Japan)";1989;"Nichibutsu";YES;-;NO;-;-
triplew2;"Mahjong Triple Wars 2 (Japan)";1990;"Nichibutsu";YES;-;NO;-;-
ntopstar;"Mahjong Nerae! Top Star (Japan)";1990;"Nichibutsu";YES;-;NO;-;-
mjlstory;"Mahjong Jikken Love Story (Japan)";1991;"Nichibutsu";YES;-;NO;-;-
vanilla;"Mahjong Vanilla Syndrome (Japan)";1991;"Nichibutsu";YES;-;NO;-;-
finalbny;"Mahjong Final Bunny [BET] (Japan)";1991;"Nichibutsu";NO;vanilla;YES;vanilla;-
qmhayaku;"Quiz-Mahjong Hayaku Yatteyo! (Japan)";1991;"Nichibutsu";YES;-;NO;-;-
mjgottub;"Medal Mahjong Gottsu ee-kanji [BET] (Japan)";1991;"Nichibutsu";YES;-;NO;-;-
galkoku;"Mahjong Gal no Kokuhaku (Japan)";1989;"Nichibutsu/T.R.TEC";YES;-;NO;-;-
hyouban;"Mahjong Hyouban Musume [BET] (Japan)";1989;"Nichibutsu/T.R.TEC";NO;galkoku;YES;galkoku;-
galkaika;"Mahjong Gal no Kaika (Japan)";1989;"Nichibutsu/T.R.TEC";YES;-;NO;-;-
tokyogal;"Tokyo Gal Zukan (Japan)";1989;"Nichibutsu";YES;-;NO;-;-
tokimbsj;"Tokimeki Bishoujo [BET] (Japan)";1989;"Nichibutsu";NO;tokyogal;YES;tokyogal;-
mcontest;"Miss Mahjong Contest (Japan)";1989;"Nichibutsu";YES;-;NO;-;-
uchuuai;"Mahjong Uchuu yori Ai wo komete (Japan)";1989;"Nichibutsu";YES;-;NO;-;-
av2mj1bb;"AV2Mahjong No.1 Bay Bridge no Seijo (Japan)";1991;"MIKI SYOUJI/AV JAPAN";YES;-;NO;-;-
av2mj2rg;"AV2Mahjong No.2 Rouge no Kaori (Japan)";1991;"MIKI SYOUJI/AV JAPAN";YES;-;NO;-;-
mjuraden;"Mahjong Uranai Densetsu (Japan)";1992;"Nichibutsu/Yubis";YES;-;NO;-;-
koinomp;"Mahjong Koi no Magic Potion (Japan)";1992;"Nichibutsu";YES;-;NO;-;-
patimono;"Mahjong Pachinko Monogatari (Japan)";1992;"Nichibutsu";YES;-;NO;-;-
janbari;"Mahjong Janjan Baribari (Japan)";1992;"Nichibutsu/Yubis/AV JAPAN";YES;-;NO;-;-
mjanbari;"Medal Mahjong Janjan Baribari [BET] (Japan)";1992;"Nichibutsu/Yubis/AV JAPAN";NO;janbari;YES;janbari;-
ultramhm;"Ultra Maru-hi Mahjong (Japan)";1993;"Apple";YES;-;NO;-;-
gal10ren;"Mahjong Gal 10-renpatsu (Japan)";1993;"FUJIC";YES;-;NO;-;-
renaiclb;"Mahjong Ren-ai Club (Japan)";1993;"FUJIC";YES;-;NO;-;-
mjlaman;"Mahjong La Man (Japan)";1993;"Nichibutsu/AV JAPAN";YES;-;NO;-;-
mkeibaou;"Mahjong Keibaou (Japan)";1993;"Nichibutsu";YES;-;NO;-;-
pachiten;"Medal Mahjong Pachi-Slot Tengoku [BET] (Japan)";1993;"Nichibutsu/MIKI SYOUJI/AV JAPAN";YES;-;NO;-;-
sailorws;"Mahjong Sailor Wars (Japan)";1993;"Nichibutsu";YES;-;NO;-;-
sailorwa;"Mahjong Sailor Wars (Japan) (set 2)";1993;"Nichibutsu";NO;sailorws;YES;sailorws;-
sailorwr;"Mahjong Sailor Wars-R [BET] (Japan)";1993;"Nichibutsu";NO;sailorws;YES;sailorws;-
wcatcher;"Mahjong Wakuwaku Catcher (Japan)";1993;"Nichibutsu";YES;-;NO;-;-
jituroku;"Jitsuroku Maru-chi Mahjong (Japan)";1993;"Windom";YES;-;NO;-;-
yosimoto;"Mahjong Yoshimoto Gekijou (Japan)";1994;"Nichibutsu/Yoshimoto Kougyou";YES;-;NO;-;-
psailor1;"Bishoujo Janshi Pretty Sailor 18-kin (Japan)";1994;"SPHINX";YES;-;NO;-;-
psailor2;"Bishoujo Janshi Pretty Sailor 2 (Japan)";1994;"SPHINX";YES;-;NO;-;-
otatidai;"Disco Mahjong Otachidai no Okite (Japan)";1995;"SPHINX";YES;-;NO;-;-
ngpgal;"Nekketsu Grand-Prix Gal (Japan)";1991;"Nichibutsu";YES;-;NO;-;-
mjgottsu;"Mahjong Gottsu ee-kanji (Japan)";1991;"Nichibutsu";YES;-;NO;-;-
bakuhatu;"Mahjong Bakuhatsu Junjouden (Japan)";1991;"Nichibutsu";NO;mjgottsu;YES;mjgottsu;-
cmehyou;"Mahjong Circuit no Mehyou (Japan)";1992;"Nichibutsu/Kawakusu";YES;-;NO;-;-
mmehyou;"Medal Mahjong Circuit no Mehyou [BET] (Japan)";1992;"Nichibutsu/Kawakusu";YES;-;NO;-;-
mjkoiura;"Mahjong Koi Uranai (Japan)";1992;"Nichibutsu";YES;-;NO;-;-
mkoiuraa;"Mahjong Koi Uranai (set 2) (Japan)";1992;"Nichibutsu";NO;mjkoiura;YES;mjkoiura;-
imekura;"Imekura Mahjong (Japan)";1994;"SPHINX/AV JAPAN";YES;-;NO;-;-
mscoutm;"Mahjong Scout Man (Japan)";1994;"SPHINX/AV JAPAN";YES;-;NO;-;-
mjegolf;"Mahjong Erotica Golf (Japan)";1994;"FUJIC/AV JAPAN";YES;-;NO;-;-
mhhonban;"Mahjong Housoukyoku Honbanchuu (Japan)";;"Nichibutsu?";YES;-;NO;-;-
4psimasy;"Mahjong 4P Simasyo (Japan)";1994;"SPHINX/AV JAPAN";YES;-;NO;-;-
musobana;"Musoubana (Japan)";1995;"Nichibutsu/Yubis";YES;-;NO;-;-
niyanpai;"Niyanpai (Japan)";1996;"Nichibutsu";YES;-;NO;-;-
safarir;"Safari Rally (Japan)";1979;"SNK";YES;-;NO;-;-
phoenix;"Phoenix (Amstar)";1980;"Amstar";YES;-;NO;-;-
phoenixa;"Phoenix (Centuri)";1980;"Amstar (Centuri license)";NO;phoenix;YES;phoenix;-
phoenixt;"Phoenix (Taito)";1980;"Taito";NO;phoenix;YES;phoenix;-
phoenix3;"Phoenix (T.P.N.)";1980;"bootleg";NO;phoenix;YES;phoenix;-
phoenixc;"Phoenix (IRECSA, G.G.I Corp)";1981;"bootleg?";NO;phoenix;YES;phoenix;-
condor;"Condor";1981;"Sidam";NO;phoenix;YES;phoenix;-
falcon;"Falcon (bootleg set 1)";1980;"bootleg";NO;phoenix;YES;phoenix;-
vautour;"Vautour (set 1 - Jeutel France)";1980;"bootleg";NO;phoenix;YES;phoenix;-
vautour2;"Vautour (set 2)";1980;"bootleg";NO;phoenix;YES;phoenix;-
griffon;"Griffon";1980;"Videotron";NO;phoenix;YES;phoenix;-
falcona;"Falcon (bootleg set 2)";1980;"bootleg";NO;phoenix;YES;phoenix;-
pleiads;"Pleiads (Tehkan)";1981;"Tehkan";YES;-;NO;-;-
pleiadbl;"Pleiads (bootleg)";1981;"bootleg";NO;pleiads;YES;pleiads;-
pleiadce;"Pleiads (Centuri)";1981;"Tehkan (Centuri license)";NO;pleiads;YES;pleiads;-
capitol;"Capitol";1981;"Universal Video Spiel";NO;pleiads;YES;pleiads;-
survival;"Survival";1982;"Rock-ola";YES;-;NO;-;-
naughtyb;"Naughty Boy";1982;"Jaleco";YES;-;NO;-;-
naughtya;"Naughty Boy (bootleg)";1982;"bootleg";NO;naughtyb;YES;naughtyb;-
naughtyc;"Naughty Boy (Cinematronics)";1982;"Jaleco (Cinematronics license)";NO;naughtyb;YES;naughtyb;-
popflame;"Pop Flamer (protected)";1982;"Jaleco";YES;-;NO;-;-
popflama;"Pop Flamer (not protected)";1982;"Jaleco";NO;popflame;YES;popflame;-
popflamb;"Pop Flamer (hack?)";1982;"Jaleco";NO;popflame;YES;popflame;-
trvmstr;"Trivia Master (set 1)";1985;"Enerdyne Technologies Inc.";YES;-;NO;-;-
trvmstra;"Trivia Master (set 2)";1985;"Enerdyne Technologies Inc.";NO;trvmstr;YES;trvmstr;-
trvgns;"Trivia Genius";;"Enerdyne Technologies Inc.";YES;-;NO;-;-
geebee;"Gee Bee";1978;"Namco";YES;-;NO;-;-
geebeeg;"Gee Bee (Gremlin)";1978;"[Namco] (Gremlin license)";NO;geebee;YES;geebee;-
bombbee;"Bomb Bee";1979;"Namco";YES;-;NO;-;-
cutieq;"Cutie Q";1979;"Namco";YES;-;NO;-;-
navarone;"Navarone";1980;"Namco";YES;-;NO;-;-
kaitei;"Kaitei Takara Sagashi";1980;"Namco";YES;-;NO;-;-
kaiteik;"Kaitei Takara Sagashi (K'K-Tokki)";1980;"K.K. Tokki";NO;kaitei;YES;kaitei;-
sos;"SOS";1980;"Namco";YES;-;NO;-;-
tankbatt;"Tank Battalion";1980;"Namco";YES;-;NO;-;-
warpwarp;"Warp & Warp";1981;"Namco";YES;-;NO;-;-
warpwarr;"Warp Warp (Rock-ola set 1)";1981;"[Namco] (Rock-ola license)";NO;warpwarp;YES;warpwarp;-
warpwar2;"Warp Warp (Rock-ola set 2)";1981;"[Namco] (Rock-ola license)";NO;warpwarp;YES;warpwarp;-
rallyx;"Rally X";1980;"Namco";YES;-;NO;-;-
rallyxm;"Rally X (Midway)";1980;"[Namco] (Midway license)";NO;rallyx;YES;rallyx;rallyx
nrallyx;"New Rally X";1981;"Namco";YES;-;NO;-;rallyx
jungler;"Jungler";1981;"Konami";YES;-;NO;-;-
junglers;"Jungler (Stern)";1981;"[Konami] (Stern license)";NO;jungler;YES;jungler;-
tactcian;"Tactician (set 1)";1982;"[Konami] (Sega license)";YES;-;NO;-;-
tactcan2;"Tactician (set 2)";1981;"[Konami] (Sega license)";NO;tactcian;YES;tactcian;-
locomotn;"Loco-Motion";1982;"Konami (Centuri license)";YES;-;NO;-;-
gutangtn;"Guttang Gottong";1982;"Konami (Sega license)";NO;locomotn;YES;locomotn;-
cottong;"Cotocoto Cottong";1982;"bootleg";NO;locomotn;YES;locomotn;-
commsega;"Commando (Sega)";1983;"Sega";YES;-;NO;-;-
bosco;"Bosconian (new version)";1981;"Namco";YES;-;NO;-;-
boscoo;"Bosconian (old version)";1981;"Namco";NO;bosco;YES;bosco;bosco
boscoo2;"Bosconian (older version)";1981;"Namco";NO;bosco;YES;bosco;bosco
boscomd;"Bosconian (Midway, new version)";1981;"[Namco] (Midway license)";NO;bosco;YES;bosco;bosco
boscomdo;"Bosconian (Midway, old version)";1981;"[Namco] (Midway license)";NO;bosco;YES;bosco;bosco
galaga;"Galaga (Namco rev. B)";1981;"Namco";YES;-;NO;-;-
galagao;"Galaga (Namco)";1981;"Namco";NO;galaga;YES;galaga;-
galagamw;"Galaga (Midway set 1)";1981;"[Namco] (Midway license)";NO;galaga;YES;galaga;-
galagamk;"Galaga (Midway set 2)";1981;"[Namco] (Midway license)";NO;galaga;YES;galaga;-
gallag;"Gallag";1981;"bootleg";NO;galaga;YES;galaga;-
gatsbee;"Gatsbee";1984;"hack";NO;galaga;YES;galaga;-
digdug;"Dig Dug (rev 2)";1982;"Namco";YES;-;NO;-;-
digdugb;"Dig Dug (rev 1)";1982;"Namco";NO;digdug;YES;digdug;-
digdugat;"Dig Dug (Atari, rev 2)";1982;"[Namco] (Atari license)";NO;digdug;YES;digdug;-
digduga1;"Dig Dug (Atari, rev 1)";1982;"[Namco] (Atari license)";NO;digdug;YES;digdug;-
dzigzag;"Zig Zag (Dig Dug hardware)";1982;"bootleg";NO;digdug;YES;digdug;-
xevious;"Xevious (Namco)";1982;"Namco";YES;-;NO;-;-
xeviousa;"Xevious (Atari set 1)";1982;"Namco (Atari license)";NO;xevious;YES;xevious;-
xeviousb;"Xevious (Atari set 2)";1982;"Namco (Atari license)";NO;xevious;YES;xevious;-
xeviousc;"Xevious (Atari set 3)";1982;"Namco (Atari license)";NO;xevious;YES;xevious;-
xevios;"Xevios";1982;"bootleg";NO;xevious;YES;xevious;-
battles;"Battles";1982;"bootleg";NO;xevious;YES;xevious;-
sxevious;"Super Xevious";1984;"Namco";NO;xevious;YES;xevious;-
superpac;"Super Pac-Man";1982;"Namco";YES;-;NO;-;-
superpcm;"Super Pac-Man (Midway)";1982;"[Namco] (Bally Midway license)";NO;superpac;YES;superpac;-
pacnpal;"Pac & Pal";1983;"Namco";YES;-;NO;-;-
pacnpal2;"Pac & Pal (older)";1983;"Namco";NO;pacnpal;YES;pacnpal;-
pacnchmp;"Pac-Man & Chomp Chomp";1983;"Namco";NO;pacnpal;YES;pacnpal;-
phozon;"Phozon (Japan)";1983;"Namco";YES;-;NO;-;-
mappy;"Mappy (US)";1983;"Namco";YES;-;NO;-;-
mappyj;"Mappy (Japan)";1983;"Namco";NO;mappy;YES;mappy;-
digdug2;"Dig Dug II (New Ver.)";1985;"Namco";YES;-;NO;-;-
digdug2o;"Dig Dug II (Old Ver.)";1985;"Namco";NO;digdug2;YES;digdug2;-
todruaga;"Tower of Druaga (New Ver.)";1984;"Namco";YES;-;NO;-;-
todruago;"Tower of Druaga (Old Ver.)";1984;"Namco";NO;todruaga;YES;todruaga;-
motos;"Motos";1985;"Namco";YES;-;NO;-;-
grobda;"Grobda (New Ver.)";1984;"Namco";YES;-;NO;-;-
grobda2;"Grobda (Old Ver. set 1)";1984;"Namco";NO;grobda;YES;grobda;-
grobda3;"Grobda (Old Ver. set 2)";1984;"Namco";NO;grobda;YES;grobda;-
gaplus;"Gaplus (rev. D)";1984;"Namco";YES;-;NO;-;-
gaplusa;"Gaplus (alternate hardware)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus
gapluso;"Gaplus (rev. B)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus
galaga3;"Galaga 3 (rev. C)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus
galaga3m;"Galaga 3 (set 3)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus
galaga3a;"Galaga 3 (set 2)";1984;"Namco";NO;gaplus;YES;gaplus;gaplus
liblrabl;"Libble Rabble";1983;"Namco";YES;-;NO;-;-
toypop;"Toypop";1986;"Namco";YES;-;NO;-;-
polepos;"Pole Position";1982;"Namco";YES;-;NO;-;-
poleposa;"Pole Position (Atari version 2)";1982;"Namco (Atari license)";NO;polepos;YES;polepos;polepos
polepos1;"Pole Position (Atari version 1)";1982;"[Namco] (Atari license)";NO;polepos;YES;polepos;polepos
topracer;"Top Racer (set 1)";1982;"bootleg";NO;polepos;YES;polepos;polepos
topracra;"Top Racer (set 2)";1982;"bootleg";NO;polepos;YES;polepos;polepos
topracrb;"Top Racer (set 3)";1983;"bootleg";NO;polepos;YES;polepos;polepos
polepos2;"Pole Position II";1983;"Namco";YES;-;NO;-;polepos
poleps2a;"Pole Position II (Atari)";1983;"Namco (Atari license)";NO;polepos2;YES;polepos2;polepos
poleps2b;"Pole Position II (bootleg)";1983;"bootleg";NO;polepos2;YES;polepos2;polepos
pacland;"Pac-Land (set 1)";1984;"Namco";YES;-;NO;-;-
pacland2;"Pac-Land (set 2)";1984;"Namco";NO;pacland;YES;pacland;-
pacland3;"Pac-Land (set 3)";1984;"Namco";NO;pacland;YES;pacland;-
paclandm;"Pac-Land (Midway)";1984;"[Namco] (Bally Midway license)";NO;pacland;YES;pacland;-
drgnbstr;"Dragon Buster";1984;"Namco";YES;-;NO;-;-
skykid;"Sky Kid (New Ver.)";1985;"Namco";YES;-;NO;-;-
skykido;"Sky Kid (Old Ver.)";1985;"Namco";NO;skykid;YES;skykid;-
skykidd;"Sky Kid (60A1 Ver.)";1985;"Namco";NO;skykid;YES;skykid;-
baraduke;"Baraduke (set 1)";1985;"Namco";YES;-;NO;-;-
baraduka;"Baraduke (set 2)";1985;"Namco";NO;baraduke;YES;baraduke;-
metrocrs;"Metro-Cross (set 1)";1985;"Namco";YES;-;NO;-;-
metrocra;"Metro-Cross (set 2)";1985;"Namco";NO;metrocrs;YES;metrocrs;-
hopmappy;"Hopping Mappy";1986;"Namco";YES;-;NO;-;-
skykiddx;"Sky Kid Deluxe (set 1)";1986;"Namco";YES;-;NO;-;-
skykiddo;"Sky Kid Deluxe (set 2)";1986;"Namco";NO;skykiddx;YES;skykiddx;-
roishtar;"The Return of Ishtar";1986;"Namco";YES;-;NO;-;-
genpeitd;"Genpei ToumaDen";1986;"Namco";YES;-;NO;-;-
rthunder;"Rolling Thunder (new version)";1986;"Namco";YES;-;NO;-;-
rthundro;"Rolling Thunder (old version)";1986;"Namco";NO;rthunder;YES;rthunder;-
wndrmomo;"Wonder Momo";1987;"Namco";YES;-;NO;-;-
tceptor;"Thunder Ceptor";1986;"Namco";YES;-;NO;-;-
tceptor2;"Thunder Ceptor II";1986;"Namco";NO;tceptor;YES;tceptor;-
shadowld;"Shadowland";1987;"Namco";YES;-;NO;-;-
youkaidk;"Yokai Douchuuki (Japan new version)";1987;"Namco";NO;shadowld;YES;shadowld;-
yokaidko;"Yokai Douchuuki (Japan old version)";1987;"Namco";NO;shadowld;YES;shadowld;-
dspirit;"Dragon Spirit (new version)";1987;"Namco";YES;-;NO;-;-
dspirito;"Dragon Spirit (old version)";1987;"Namco";NO;dspirit;YES;dspirit;-
blazer;"Blazer (Japan)";1987;"Namco";YES;-;NO;-;-
quester;"Quester (Japan)";1987;"Namco";YES;-;NO;-;-
pacmania;"Pac-Mania";1987;"Namco";YES;-;NO;-;-
pacmanij;"Pac-Mania (Japan)";1987;"Namco";NO;pacmania;YES;pacmania;-
galaga88;"Galaga '88";1987;"Namco";YES;-;NO;-;-
galag88j;"Galaga '88 (Japan)";1987;"Namco";NO;galaga88;YES;galaga88;-
ws;"World Stadium (Japan)";1988;"Namco";YES;-;NO;-;-
berabohm;"Beraboh Man (Japan version C)";1988;"Namco";YES;-;NO;-;-
beraboho;"Beraboh Man (Japan version B)";1988;"Namco";NO;berabohm;YES;berabohm;-
mmaze;"Marchen Maze (Japan)";1988;"Namco";YES;-;NO;-;-
bakutotu;"Bakutotsu Kijuutei";1988;"Namco";YES;-;NO;-;-
wldcourt;"World Court (Japan)";1988;"Namco";YES;-;NO;-;-
splatter;"Splatter House (World)";1988;"Namco";YES;-;NO;-;-
splattej;"Splatter House (Japan)";1988;"Namco";NO;splatter;YES;splatter;-
faceoff;"Face Off (Japan)";1988;"Namco";YES;-;NO;-;-
rompers;"Rompers (Japan)";1989;"Namco";YES;-;NO;-;-
romperso;"Rompers (Japan old version)";1989;"Namco";NO;rompers;YES;rompers;-
blastoff;"Blast Off (Japan)";1989;"Namco";YES;-;NO;-;-
ws89;"World Stadium '89 (Japan)";1989;"Namco";NO;ws;YES;ws;-
dangseed;"Dangerous Seed (Japan)";1989;"Namco";YES;-;NO;-;-
ws90;"World Stadium '90 (Japan)";1990;"Namco";NO;ws;YES;ws;-
pistoldm;"Pistol Daimyo no Bouken (Japan)";1990;"Namco";YES;-;NO;-;-
boxyboy;"Boxy Boy (US)";1990;"Namco";YES;-;NO;-;-
soukobdx;"Souko Ban Deluxe (Japan)";1990;"Namco";NO;boxyboy;YES;boxyboy;-
puzlclub;"Puzzle Club (Japan prototype)";1990;"Namco";YES;-;NO;-;-
tankfrce;"Tank Force (US)";1991;"Namco";YES;-;NO;-;-
