"name";"description";"year";"manufacturer";"is_parent";"romof";"is_clone";"cloneof";"sampleof"
"mwarr";"Mighty Warriors";"199?";"Elettronica Video-Games S.R.L.";"YES";"-";"NO";"-";"-"
"mpang";"Mighty! Pang (001010 Euro)";2000;"Mitchell";"YES";"-";"NO";"-";"-"
"mikie";"Mikie";1984;"Konami";"YES";"-";"NO";"-";"-"
"gtmr2";"Mille Miglia 2: Great 1000 Miles Rally (95/05/24)";1995;"Kaneko";"YES";"-";"NO";"-";"-"
"milliped";"Millipede";1982;"Atari";"YES";"-";"NO";"-";"-"
"minasan";"Minasanno Okagesamadesu! Daisugorokutaikai (MOM-001)(MOH-001)";1990;"Monolith Corp.";"YES";"neogeo";"NO";"-";"-"
"minefld";"Minefield";1983;"Stern";"YES";"-";"NO";"-";"-"
"mineswpr";"Minesweeper";1977;"Amutech";"YES";"-";"NO";"-";"blockade"
"minivadr";"Minivader";1990;"Taito Corporation";"YES";"-";"NO";"-";"-"
"mmonkey";"Minky Monkey";1982;"Technos Japan / Roller Tron";"YES";"-";"NO";"-";"-"
"mirage";"Mirage Youjuu Mahjongden (Japan)";1994;"Mitchell";"YES";"-";"NO";"-";"-"
"mirninja";"Mirai Ninja (Japan)";1988;"Namco";"YES";"-";"NO";"-";"-"
"mirax";"Mirax (set 1)";1985;"Current Technologies";"YES";"-";"NO";"-";"-"
"msbingo";"Miss Bingo";1994;"Min Corp.";"YES";"-";"NO";"-";"-"
"missb2";"Miss Bubble II";1996;"Alpha Co.";"YES";"-";"NO";"-";"-"
"mspuzzle";"Miss Puzzle";1994;"Min Corp.";"YES";"-";"NO";"-";"-"
"missw96";"Miss World '96 (Nude) (set1)";1996;"Comad";"YES";"-";"NO";"-";"-"
"missw02";"Miss World 2002";2002;"Daigom";"YES";"-";"NO";"-";"-"
"m660";"Mission 660 (US)";1986;"Wood Place Inc. (Taito America Corporation license)";"YES";"-";"NO";"-";"-"
"misncrft";"Mission Craft (version 2.7)";2000;"Sun";"YES";"-";"NO";"-";"-"
"cmissnx";"Mission-X (DECO Cassette) (US)";1982;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"mrviking";"Mister Viking (315-5041)";1984;"Sega";"YES";"-";"NO";"-";"-"
"quiz18k";"Miyasu Nonki no Quiz 18-Kin";1992;"EIM";"YES";"-";"NO";"-";"-"
"gdfs";"Mobil Suit Gundam Final Shooting (Japan)";1995;"Banpresto";"YES";"-";"NO";"-";"-"
"gundamex";"Mobile Suit Gundam EX Revue";1994;"Banpresto";"YES";"-";"NO";"-";"-"
"msgundam";"Mobile Suit Gundam";1993;"Banpresto";"YES";"-";"NO";"-";"-"
"moguchan";"Mogu Chan (bootleg?)";1982;"Orca (Eastern Commerce Inc. license)";"YES";"-";"NO";"-";"-"
"mogura";"Mogura Desse [Konami test board]";1991;"Konami";"YES";"-";"NO";"-";"-"
"mole";"Mole Attack";1982;"Yachiyo Electronics, Ltd.";"YES";"-";"NO";"-";"-"
"momoko";"Momoko 120% (Japanese text)";1986;"Jaleco";"YES";"-";"NO";"-";"-"
"miexchng";"Money Puzzle Exchanger / Money Idol Exchanger";1997;"Face";"YES";"neogeo";"NO";"-";"-"
"mmagic";"Monkey Magic";1979;"Nintendo";"YES";"-";"NO";"-";"-"
"mmaulers";"Monster Maulers (ver EAA)";1993;"Konami";"YES";"-";"NO";"-";"-"
"mslider";"Monster Slider (Japan)";1997;"Visco / Datt Japan";"YES";"-";"NO";"-";"-"
"mstworld";"Monsters World (bootleg of Super Pang)";1994;"bootleg (TCH)";"YES";"-";"NO";"-";"-"
"moonal2";"Moon Alien Part 2";1980;"Nichibutsu";"YES";"-";"NO";"-";"-"
"mooncrst";"Moon Cresta (Nichibutsu)";1980;"Nichibutsu";"YES";"-";"NO";"-";"-"
"mpatrol";"Moon Patrol";1982;"Irem";"YES";"-";"NO";"-";"-"
"moonqsr";"Moon Quasar";1980;"Nichibutsu";"YES";"-";"NO";"-";"-"
"mshuttle";"Moon Shuttle (US? set 1)";1981;"Nichibutsu";"YES";"-";"NO";"-";"-"
"moonwarp";"Moon War (prototype on Frenzy hardware) [Prototype]";1981;"Stern Electronics";"YES";"-";"NO";"-";"-"
"moonwar";"Moonwar";1981;"Stern";"YES";"-";"NO";"-";"-"
"moremorp";"More More Plus";1999;"SemiCom / Exit";"YES";"-";"NO";"-";"-"
"moremore";"More More";1999;"SemiCom / Exit";"YES";"-";"NO";"-";"-"
"quizhuhu";"Moriguchi Hiroko no Quiz de Hyuu!Hyuu! (Ver 2.2J 1995/05/25)";1995;"Taito Corporation";"YES";"-";"NO";"-";"-"
"mk";"Mortal Kombat (rev 5.0 T-Unit 03/19/93)";1992;"Midway";"YES";"-";"NO";"-";"-"
"mk3";"Mortal Kombat 3 (rev 2.1)";1994;"Midway";"YES";"-";"NO";"-";"-"
"mk2";"Mortal Kombat II (rev L3.1)";1993;"Midway";"YES";"-";"NO";"-";"-"
"mosaicf2";"Mosaic (F2 System)";1999;"F2 System";"YES";"-";"NO";"-";"-"
"mosaic";"Mosaic";1990;"Space";"YES";"-";"NO";"-";"-"
"motos";"Motos";1985;"Namco";"YES";"-";"NO";"-";"-"
"msgogo";"Mouse Shooter GoGo";1995;"Metro";"YES";"-";"NO";"-";"-"
"mouser";"Mouser";1983;"UPL";"YES";"-";"NO";"-";"-"
"mrdig";"Mr. Dig";2000;"Sun";"YES";"-";"NO";"-";"-"
"mrdo";"Mr. Do!";1982;"Universal";"YES";"-";"NO";"-";"-"
"dowild";"Mr. Do's Wild Ride";1984;"Universal";"YES";"-";"NO";"-";"-"
"docastle";"Mr. Do's Castle (set 1)";1983;"Universal";"YES";"-";"NO";"-";"-"
"mrgoemon";"Mr. Goemon (Japan)";1986;"Konami";"YES";"-";"NO";"-";"-"
"mrjong";"Mr. Jong (Japan)";1983;"Kiwako";"YES";"-";"NO";"-";"-"
"mrkicker";"Mr. Kicker (F-E1-16-010 PCB)";2001;"SemiCom";"YES";"-";"NO";"-";"-"
"mrkougar";"Mr. Kougar";1984;"ATW";"YES";"-";"NO";"-";"-"
"mrtnt";"Mr. TNT";1982;"Telko";"YES";"-";"NO";"-";"-"
"donight";"Mr.Do's Nightmare (hack by Krazy Ivan)";2013;"Krazy Ivan";"YES";"-";"NO";"-";"-"
"mspacman";"MS Pacman";1980;"Namco";"YES";"-";"NO";"-";"-"
"20pacgal";"Ms. Pac-Man/Galaga - 20th Anniversary Class of 1981 Reunion (V1.08)";2000;"Namco / Cosmodog";"YES";"-";"NO";"-";"-"
"rocktrv2";"MTV Rock-N-Roll Trivia (Part 2)";1986;"Triumph Software Inc.";"YES";"-";"NO";"-";"-"
"mugsmash";"Mug Smashers";"1990?";"Electronic Devices Italy / 3D Games England";"YES";"-";"NO";"-";"-"
"semibase";"MuHanSeungBu (SemiCom Baseball) (Korea)";1997;"SemiCom";"YES";"-";"NO";"-";"-"
"nmg5";"Multi 5 / New Multi Game 5 (set 1)";1998;"Yun Sung";"YES";"-";"NO";"-";"-"
"multchmp";"Multi Champ (World)";1999;"ESD";"YES";"-";"NO";"-";"-"
"mchampdx";"Multi Champ Deluxe (ver. 0106, 06/01/2000)";2000;"ESD";"YES";"-";"NO";"-";"-"
"mbombrd";"Muscle Bomber Duo - ultimate team battle (931206 World)";1993;"Capcom";"YES";"-";"NO";"-";"-"
"musicbal";"Music Ball";1988;"Tecfri / Desystem S.A.";"YES";"-";"NO";"-";"-"
"mustache";"Mustache Boy (Japan)";1987;"Seibu Kaihatsu (March license)";"YES";"-";"NO";"-";"-"
"mutantf";"Mutant Fighter (World ver EM-5)";1991;"Data East Corporation";"YES";"-";"NO";"-";"-"
"mnight";"Mutant Night";1987;"UPL";"YES";"-";"NO";"-";"-"
"mutnat";"Mutation Nation (NGM-014)(NGH-014)";1992;"SNK";"YES";"neogeo";"NO";"-";"-"
"mvp";"MVP (set 2, US, FD1094 317-0143)";1989;"Sega";"YES";"-";"NO";"-";"-"
"mx5000";"MX5000";1987;"Konami";"YES";"-";"NO";"-";"-"
"myhero";"My Hero (US, not encrypted)";1985;"Sega";"YES";"-";"NO";"-";"-"
"mystston";"Mysterious Stones - Dr. John's Adventure";1984;"Technos";"YES";"-";"NO";"-";"-"
"mysticri";"Mystic Riders (World)";1992;"Irem";"YES";"-";"NO";"-";"-"
"mystwarr";"Mystic Warriors (ver EAA)";1993;"Konami";"YES";"-";"NO";"-";"-"
"nam1975";"NAM-1975 (NGM-001)(NGH-001)";1990;"SNK";"YES";"neogeo";"NO";"-";"-"
"naname";"Naname de Magic!";1994;"Atlus";"YES";"-";"NO";"-";"-"
"nastar";"Nastar (World)";1988;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"natodef";"NATO Defense";1982;"Pacific Novelty";"YES";"-";"NO";"-";"-"
"naughtyb";"Naughty Boy";1982;"Jaleco";"YES";"-";"NO";"-";"-"
"nmouse";"Naughty Mouse (set 1)";1981;"Amenip (Palcom Queen River)";"YES";"-";"NO";"-";"-"
"navarone";"Navarone";1980;"Namco";"YES";"-";"NO";"-";"-"
"nemesis";"Nemesis (ROM version)";1985;"Konami";"YES";"-";"NO";"-";"-"
"nemo";"Nemo (90 11 30 etc)";1990;"Capcom";"YES";"-";"NO";"-";"-"
"neo2500";"Neo 2500 Demo [Demo]";2004;"blastar@gmx.net";"YES";"neogeo";"NO";"-";"-"
"neobombe";"Neo Bomberman";1997;"Hudson";"YES";"neogeo";"NO";"-";"-"
"neocstlv";"Neo CastleVania Demo [Homebrew]";2004;"Barf/BarfHappy";"YES";"neogeo";"NO";"-";"-"
"neodrift";"Neo Drift Out - New Technology";1996;"Visco";"YES";"neogeo";"NO";"-";"-"
"neocdz";"Neo Geo CDZ system [System - media selected seperately]";1996;"SNK";"YES";"neogeo";"NO";"-";"-"
"neomrdo";"Neo Mr. Do!";1996;"Visco";"YES";"neogeo";"NO";"-";"-"
"neonopon";"Neo No Panepon (beta) [Homebrew]";"????";"blastar@gmx.net";"YES";"neogeo";"NO";"-";"-"
"neopong";"Neo Pong (ver 1.1) [Homebrew]";2002;"Neo Dev Corporation";"YES";"neogeo";"NO";"-";"-"
"syscheck";"Neo System Check (ver 1.0b) [Demo]";"????";"blastar@gmx.net";"YES";"neogeo";"NO";"-";"-"
"neothndr";"Neo Thunder [Homebrew, sebastianmihai.com]";2012;"Sebastian Mihai";"YES";"neogeo";"NO";"-";"-"
"turfmast";"Neo Turf Masters / Big Tournament Golf";1996;"Nazca";"YES";"neogeo";"NO";"-";"-"
"neocup98";"Neo-Geo Cup '98 - The Road to the Victory";1998;"SNK";"YES";"neogeo";"NO";"-";"-"
"neotet";"NeoGeo 2-Player Tetris [Homebrew]";2013;"Crim/Stephen";"YES";"neogeo";"NO";"-";"-"
"neo3ddmo";"NeoGeo 3D! Demo [Homebrew]";2012;"Oxygene";"YES";"neogeo";"NO";"-";"-"
"netwars";"Net Wars";1983;"Orca (Esco Trading Co license)";"YES";"-";"NO";"-";"-"
"newxpang";"New Cross Pang";1999;"F2 System";"YES";"-";"NO";"-";"-"
"newfant";"New Fantasia (1995 copyright)";1995;"Comad / New Japan System";"YES";"-";"NO";"-";"-"
"nhidctch";"New Hidden Catch (World) / New Tul Lin Gu Lim Chat Ki '98 (Korea) (pcb ver 3.02)";1999;"Eolith";"YES";"-";"NO";"-";"-"
"nrallyx";"New Rally X";1981;"Namco";"YES";"-";"NO";"-";"rallyx"
"newsin7";"New Sinbad 7";1983;"ATW USA, Inc.";"YES";"-";"NO";"-";"-"
"news";"News (set 1)";1993;"Poby / Virus";"YES";"-";"NO";"-";"-"
"ngem2k";"NGEM2K (beta 2006-01-18) [Homebrew]";2006;"homebrew";"YES";"neogeo";"NO";"-";"-"
"ngftdemo";"NGF Transparency Demo [Homebrew, redarmor.net]";2012;"CeL";"YES";"neogeo";"NO";"-";"-"
"nibbler";"Nibbler (rev 9)";1982;"Rock-Ola";"YES";"-";"NO";"-";"-"
"nitedrvr";"Night Driver";1976;"Atari";"YES";"-";"NO";"-";"-"
"nslasher";"Night Slashers (Korea Rev 1.3, DE-0397-0 PCB)";1994;"Data East Corporation";"YES";"-";"NO";"-";"-"
"cnightst";"Night Star (DECO Cassette) (US) (set 1)";1983;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"nightstr";"Night Striker (World)";1989;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"nwarr";"Night Warriors - darkstalkers' revenge (950316 Euro)";1995;"Capcom";"YES";"-";"NO";"-";"-"
"nitd";"Nightmare in the Dark";2000;"Eleven / Gavaking";"YES";"neogeo";"NO";"-";"-"
"nbbatman";"Ninja Baseball Batman (World)";1993;"Irem";"YES";"-";"NO";"-";"-"
"ncombat";"Ninja Combat (NGM-009)";1990;"Alpha Denshi Co.";"YES";"neogeo";"NO";"-";"-"
"ncommand";"Ninja Commando";1992;"Alpha Denshi Co.";"YES";"neogeo";"NO";"-";"-"
"ninjemak";"Ninja Emaki (US)";1986;"Nichibutsu";"YES";"-";"NO";"-";"-"
"kazan";"Ninja Kazan (World)";1988;"Jaleco";"YES";"-";"NO";"-";"-"
"ninjamas";"Ninja Master's - haoh-ninpo-cho";1996;"ADK / SNK";"YES";"neogeo";"NO";"-";"-"
"nspirit";"Ninja Spirit (World)";1988;"Irem";"YES";"-";"NO";"-";"-"
"ninjakd2";"Ninja-Kid II / NinjaKun Ashura no Shou (set 1)";1987;"UPL";"YES";"-";"NO";"-";"-"
"ninjakun";"Ninjakun Majou no Bouken";1984;"UPL (Taito license)";"YES";"-";"NO";"-";"-"
"nitrobal";"Nitro Ball (World, set 1)";1992;"Data East Corporation";"YES";"-";"NO";"-";"-"
"nob";"Noboranka (Japan)";1986;"Data East Corporation";"YES";"-";"NO";"-";"-"
"nost";"Nostradamus";1993;"Face";"YES";"-";"NO";"-";"-"
"nouryoku";"Nouryoku Koujou Iinkai";1995;"Tecmo";"YES";"-";"NO";"-";"-"
"nova2001";"Nova 2001 (Japan)";1983;"UPL";"YES";"-";"NO";"-";"-"
"cocean1a";"Ocean to Ocean (Medal) (DECO Cassette MD) (No.10/Ver.1,Japan)";1981;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"ohmygod";"Oh My God!";1993;"Atlus";"YES";"-";"NO";"-";"-"
"oisipuzl";"Oishii Puzzle Ha Irimasenka";1993;"Sunsoft / Atlus";"YES";"-";"NO";"-";"-"
"olibochu";"Oli-Boo-Chu";1981;"Irem / GDI";"YES";"-";"NO";"-";"-"
"omegaf";"Omega Fighter";1989;"UPL";"YES";"-";"NO";"-";"-"
"omegrace";"Omega Race (set 1)";1981;"Midway";"YES";"-";"NO";"-";"-"
"omega";"Omega";1986;"Nihon System";"YES";"-";"NO";"-";"-"
"onetwo";"One + Two";1997;"Barko";"YES";"-";"NO";"-";"-"
"oneshot";"One Shot One Kill";1996;"Promat";"YES";"-";"NO";"-";"-"
"onna34ro";"Onna Sansirou - Typhoon Gal";1985;"Taito";"YES";"-";"NO";"-";"-"
"coozumou";"Oozumou - The Grand Sumo (DECO Cassette) (Japan)";1984;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"opaopa";"Opa Opa (Rev A, unprotected)";1987;"Sega";"YES";"-";"NO";"-";"-"
"othunder";"Operation Thunderbolt (World, rev 1)";1988;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"opwolf";"Operation Wolf (World, set 1)";1987;"Taito Corporation Japan";"YES";"cchip";"NO";"-";"-"
"opwolf3";"Operation Wolf 3 (World)";1994;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"orbitron";"Orbitron";"19??";"Signatron USA";"YES";"-";"NO";"-";"-"
"orbs";"Orbs (10/7/94 prototype?)";1994;"American Sammy";"YES";"-";"NO";"-";"-"
"ordyne";"Ordyne (World)";1988;"Namco";"YES";"-";"NO";"-";"-"
"orlegend";"Oriental Legend - Xi Yo Gi Shi Re Zuang (V126)";1997;"IGS";"YES";"pgm";"NO";"-";"-"
"oldsplus";"Oriental Legend 2 (Korea) / Xi You Shi E Zhuan Super Plus (World, China, Japan, Hong Kong, Taiwan) (ver. 205) [Incomplete Dump]";2004;"IGS";"YES";"pgm";"NO";"-";"-"
"olds";"Oriental Legend Super (V101, Korea) [Imperfect Protection Emulation]";1999;"IGS";"YES";"pgm";"NO";"-";"-"
"osman";"Osman (World)";1996;"Mitchell";"YES";"-";"NO";"-";"-"
"outrun";"Out Run (sitdown/upright, Rev B)";1986;"Sega";"YES";"-";"NO";"-";"-"
"outzone";"Out Zone";1990;"Toaplan";"YES";"-";"NO";"-";"-"
"overtop";"Over Top";1996;"ADK";"YES";"neogeo";"NO";"-";"-"
"ozmawars";"Ozma Wars (set 1)";1979;"SNK";"YES";"-";"NO";"-";"invaders"
"ozon1";"Ozon I";1983;"Proma";"YES";"-";"NO";"-";"-"
"p47";"P-47 - The Phantom Fighter (World)";1988;"Jaleco";"YES";"-";"NO";"-";"-"
"pgemeni";"P-GeMeni (060123) [Homebrew]";2006;"blastar@gmx.net";"YES";"pgm";"NO";"-";"-"
"pow";"P.O.W. - Prisoners of War (US version 1)";1988;"SNK";"YES";"-";"NO";"-";"-"
"pacnpal";"Pac & Pal";1983;"Namco";"YES";"-";"NO";"-";"-"
"pacland";"Pac-Land (World)";1984;"Namco";"YES";"-";"NO";"-";"-"
"25pacman";"Pac-Man - 25th Anniversary Edition (Rev 3.00)";2006;"Namco / Cosmodog";"YES";"-";"NO";"-";"-"
"pacplus";"Pac-Man Plus";1982;"[Namco] (Midway license)";"YES";"-";"NO";"-";"-"
"pacmania";"Pac-Mania";1987;"Namco";"YES";"-";"NO";"-";"-"
"sxyreact";"Pachinko Sexy Reaction (Japan)";1998;"Sammy";"YES";"-";"NO";"-";"-"
"sxyreac2";"Pachinko Sexy Reaction 2 (Japan)";1999;"Sammy";"YES";"-";"NO";"-";"-"
"packbang";"Pack'n Bang Bang (Prototype)";1994;"Kaneko";"YES";"-";"NO";"-";"-"
"clubpacm";"Pacman Club / Club Lambada (Argentina)";1989;"Miky SRL";"YES";"-";"NO";"-";"-"
"paddlema";"Paddle Mania";1988;"SNK";"YES";"-";"NO";"-";"-"
"pairs";"Pairs (V1.2, 09/30/94)";1994;"Strata/Incredible Technologies";"YES";"-";"NO";"-";"-"
"pairlove";"Pairs Love";1991;"Athena";"YES";"-";"NO";"-";"-"
"pairsred";"Pairs Redemption (V1.0, 10/25/94)";1994;"Strata/Incredible Technologies";"YES";"-";"NO";"-";"-"
"palamed";"Palamedes (US)";1990;"Hot-B Co., Ltd.";"YES";"-";"NO";"-";"-"
"pandoras";"Pandora's Palace";1984;"Konami / Interlogic";"YES";"-";"NO";"-";"-"
"pang";"Pang (World)";1989;"Mitchell";"YES";"-";"NO";"-";"-"
"pangpang";"Pang Pang";1994;"Dong Gue La Mi Ltd.";"YES";"-";"NO";"-";"-"
"pangpoms";"Pang Pom's";1992;"Metro";"YES";"-";"NO";"-";"-"
"pang3";"Pang! 3 (950601 Euro)";1995;"Mitchell";"YES";"-";"NO";"-";"-"
"panicbom";"Panic Bomber";1994;"Eighting / Hudson";"YES";"neogeo";"NO";"-";"-"
"panicstr";"Panic Street (Japan)";1999;"Kaneko";"YES";"skns";"NO";"-";"-"
"paprazzi";"Paparazzi";1996;"Yun Sung";"YES";"-";"NO";"-";"-"
"pturn";"Parallel Turn";1984;"Jaleco";"YES";"-";"NO";"-";"-"
"parodius";"Parodius DA! (World, set 1)";1990;"Konami";"YES";"-";"NO";"-";"-"
"prtytime";"Party Time: Gonta the Diver II / Ganbare! Gonta!! 2 (World Release)";1995;"Mitchell";"YES";"-";"NO";"-";"-"
"pasha2";"Pasha Pasha 2 [Incomplete sound]";1998;"Dong Sung";"YES";"-";"NO";"-";"-"
"passsht";"Passing Shot (World, 2 Players, FD1094 317-0080)";1988;"Sega";"YES";"-";"NO";"-";"-"
"pass";"Pass";1992;"Oksan";"YES";"-";"NO";"-";"-"
"pastelis";"Pastel Island (Japan, prototype)";1993;"Visco";"YES";"-";"NO";"-";"-"
"patapata";"Pata Pata Panic";1993;"Atlus";"YES";"-";"NO";"-";"-"
"peekaboo";"Peek-a-Boo!";1993;"Jaleco";"YES";"-";"NO";"-";"-"
"penfan";"Penfan Girls - Step1. Mild Mind (set 1)";1999;"Eolith";"YES";"-";"NO";"-";"-"
"pengo";"Pengo (set 1 rev c)";1982;"Sega";"YES";"-";"NO";"-";"-"
"pengadvb";"Penguin Adventure (bootleg of MSX version)";1988;"bootleg (Screen) / Konami";"YES";"-";"NO";"-";"-"
"penbros";"Penguin Brothers (Japan)";2000;"Subsino";"YES";"-";"NO";"-";"-"
"pkunwar";"Penguin-Kun Wars (US)";1985;"UPL";"YES";"-";"NO";"-";"-"
"pbillrd";"Perfect Billiard";1987;"Nihon System";"YES";"-";"NO";"-";"-"
"perfrman";"Performan (Japan)";1985;"Toaplan / Data East Corporation";"YES";"-";"NO";"-";"-"
"cppicf";"Peter Pepper's Ice Cream Factory (DECO Cassette) (US) (set 1)";1984;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"phelios";"Phelios";1988;"Namco";"YES";"-";"NO";"-";"-"
"phoenix";"Phoenix (Amstar)";1980;"Amstar";"YES";"-";"NO";"-";"-"
"photoy2k";"Photo Y2K / Real and Fake (V105)";1999;"IGS";"YES";"pgm";"NO";"-";"-"
"phozon";"Phozon (Japan)";1983;"Namco";"YES";"-";"NO";"-";"-"
"pickin";"Pickin'";1983;"Valadon Automation";"YES";"-";"NO";"-";"-"
"pbaction";"Pinball Action (set 1)";1985;"Tehkan";"YES";"-";"NO";"-";"-"
"pinbo";"Pinbo (set 1)";1984;"Jaleco";"YES";"-";"NO";"-";"-"
"ppmast93";"Ping Pong Masters '93";1993;"Electronic Devices S.R.L.";"YES";"-";"NO";"-";"-"
"pballoon";"Pioneer Balloon";1982;"SNK";"YES";"-";"NO";"-";"-"
"pipedrm";"Pipe Dream (World)";1990;"Video System Co.";"YES";"-";"NO";"-";"-"
"pipibibs";"Pipi & Bibis / Whoopee!! (Z80 sound cpu, set 1)";1991;"Toaplan";"YES";"-";"NO";"-";"-"
"higemaru";"Pirate Ship Higemaru";1984;"Capcom";"YES";"-";"NO";"-";"-"
"pirates";"Pirates (set 1)";1994;"NIX";"YES";"-";"NO";"-";"-"
"pisces";"Pisces";"19??";"Subelectro";"YES";"-";"NO";"-";"-"
"pistoldm";"Pistol Daimyo no Bouken (Japan)";1990;"Namco";"YES";"-";"NO";"-";"-"
"pitnrun";"Pit & Run - F-1 Race (set 1) [Missing analog sounds and some gfx effects]";1984;"Taito Corporation";"YES";"-";"NO";"-";"-"
"pitfight";"Pit Fighter (rev 9)";1990;"Atari Games";"YES";"-";"NO";"-";"-"
"pitapat";"Pitapat Puzzle";1997;"F2 System";"YES";"-";"NO";"-";"-"
"pitfall2";"Pitfall II (315-5093)";1985;"Sega";"YES";"-";"NO";"-";"-"
"pkscram";"PK Scramble";1993;"Cosmo Electronics Corporation";"YES";"-";"NO";"-";"-"
"pprobe";"Planet Probe (prototype?)";1985;"Crux / Kyugo?";"YES";"-";"NO";"-";"-"
"plgirls2";"Play Girls 2";1993;"Hot-B Co., Ltd.";"YES";"-";"NO";"-";"-"
"plgirls";"Play Girls";1992;"Hot-B Co., Ltd.";"YES";"-";"NO";"-";"-"
"pgoal";"Pleasure Goal / Futsal - 5 on 5 Mini Soccer (NGM-219)";1996;"Saurus";"YES";"neogeo";"NO";"-";"-"
"pleiads";"Pleiads (Tehkan)";1981;"Tehkan";"YES";"-";"NO";"-";"-"
"plotting";"Plotting (World set 1)";1989;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"plumppop";"Plump Pop (Japan)";1987;"Taito Corporation";"YES";"-";"NO";"-";"-"
"plusalph";"Plus Alpha";1989;"Jaleco";"YES";"-";"NO";"-";"-"
"pnickj";"Pnickies (940608 Japan)";1994;"Compile (Capcom license)";"YES";"-";"NO";"-";"-"
"pnyaa";"Pochi and Nyaa (Ver 2.02)";2003;"Aiky / Taito";"YES";"neogeo";"NO";"-";"-"
"pktgaldx";"Pocket Gal Deluxe (Euro v3.00)";1992;"Data East Corporation";"YES";"-";"NO";"-";"-"
"pgalvip";"Pocket Gals V.I.P (set 1)";1996;"ACE International / Afega";"YES";"-";"NO";"-";"-"
"poitto";"Poitto!";1993;"Metro / Able Corp.";"YES";"-";"NO";"-";"-"
"pkladies";"Poker Ladies";1989;"Mitchell";"YES";"-";"NO";"-";"-"
"poknight";"Poker Night [Homebrew]";"????";"Jeff Kurtz";"YES";"neogeo";"NO";"-";"-"
"pokonyan";"Pokonyan (Japan 940322)";1994;"Capcom";"YES";"-";"NO";"-";"-"
"pollux";"Pollux (set 1)";1991;"Dooyong";"YES";"-";"NO";"-";"-"
"ponpoko";"Ponpoko";1982;"Sigma Enterprises Inc.";"YES";"-";"NO";"-";"-"
"poosho";"Poosho Poosho";1999;"F2 System";"YES";"-";"NO";"-";"-"
"pooyan";"Pooyan";1982;"Konami";"YES";"-";"NO";"-";"-"
"popbounc";"Pop 'n Bounce / Gapporin";1997;"Video System Co.";"YES";"neogeo";"NO";"-";"-"
"popbingo";"Pop Bingo";1996;"Dooyong";"YES";"-";"NO";"-";"-"
"popflame";"Pop Flamer (protected)";1982;"Jaleco";"YES";"-";"NO";"-";"-"
"popnpop";"Pop'n Pop (Ver 2.07O 1998/02/09)";1997;"Taito Corporation";"YES";"-";"NO";"-";"-"
"popspops";"Pop's Pop's";1999;"Afega";"YES";"-";"NO";"-";"-"
"popeye";"Popeye (revision D)";1982;"Nintendo";"YES";"-";"NO";"-";"-"
"popper";"Popper";1983;"Omori";"YES";"-";"NO";"-";"-"
"porky";"Porky";1985;"Shinkai Inc. (Magic Eletronics Inc. license)";"YES";"-";"NO";"-";"-"
"poundfor";"Pound for Pound (World)";1990;"Irem";"YES";"-";"NO";"-";"-"
"pdrift";"Power Drift (World, Rev A) [Select Auto-Center preset in Input Configuration]";1988;"Sega";"YES";"-";"NO";"-";"-"
"powerdrv";"Power Drive";1986;"Bally Midway";"YES";"-";"NO";"-";"-"
"powerins";"Power Instinct (USA)";1993;"Atlus";"YES";"-";"NO";"-";"-"
"pwrinst2";"Power Instinct 2 (USA, ver. 94/04/08)";1994;"Atlus";"YES";"-";"NO";"-";"-"
"pspikes";"Power Spikes (World)";1991;"Video System Co.";"YES";"-";"NO";"-";"-"
"pspikes2";"Power Spikes II (NGM-068)";1994;"Video System Co.";"YES";"neogeo";"NO";"-";"-"
"psurge";"Power Surge";1988;"Vision Electronics";"YES";"-";"NO";"-";"-"
"preisle2";"Prehistoric Isle 2";1999;"Yumekobo";"YES";"neogeo";"NO";"-";"-"
"prehisle";"Prehistoric Isle in 1930 (World)";1989;"SNK";"YES";"-";"NO";"-";"-"
"sailormn";"Pretty Soldier Sailor Moon (ver. 95/03/22B, Europe)";1995;"BanPresto / Gazelle";"YES";"-";"NO";"-";"-"
"neoprimo";"Primo Demo [Homebrew]";2013;"iocerom.com";"YES";"neogeo";"NO";"-";"-"
"cprobowl";"Pro Bowling (DECO Cassette) (US)";1983;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"cpsoccer";"Pro Soccer (DECO Cassette) (US)";1983;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"cptennis";"Pro Tennis (DECO Cassette) (US)";1982;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"progear";"Progear (010117 USA)";2001;"Capcom / Cave";"YES";"-";"NO";"-";"-"
"promutrv";"Progressive Music Trivia (Question set 1)";1985;"Enerdyne Technologies Inc.";"YES";"-";"NO";"-";"-"
"progress";"Progress";1984;"Chuo Co. Ltd";"YES";"-";"NO";"-";"-"
